logProt,logRvar
4.165387,1.0013009
3.8150506,1.3807538
3.2361166,1.4650853
3.1880515,1.6487502
3.7104485,1.426023
3.5016303,1.4169732
4.042172,1.3626709
4.5751543,0.877947
4.296695,1.2904798
3.5247748,1.2875777
3.4316292,1.4048337
3.383412,1.4617985
4.044,1.224274
3.701273,1.1309767
3.4913795,1.2214142
3.2373035,1.3932241
2.993555,1.3360593
3.3156815,1.4199557
3.9688222,1.2484637
3.0015254,1.4527062
3.3499603,1.4109459
4.0711074,1.2543063
3.296414,1.4289443
2.8120286,1.3263359
3.239961,1.4771212
4.254386,1.2904798
3.737743,1.4199557
4.036198,0.9986952
4.4255815,1.3176455
3.914674,1.1519824
3.6850972,1.618571
3.2342777,1.5734519
3.8470051,1.097951
3.5399928,1.3356584
2.7513893,1.6697816
2.949095,1.6697816
2.7969584,1.2880255
4.8554387,0.23299612
3.9907227,1.3988078
3.2946706,1.5764565
3.7950609,1.23325
3.4525342,1.5825179
3.456083,1.4560622
4.2076454,1.3326404
3.2265599,1.5403295
4.3009477,0.9020029
4.0534134,1.0464952
3.5218773,1.4320067
3.5210989,1.4560622
3.5519996,1.5643109
3.3296268,1.627673
3.9881113,1.3567904
4.152682,1.3386557
3.8834047,1.0257154
3.3102787,1.4438885
4.124839,1.0678145
2.718523,1.5793262
3.6295927,1.224274
3.7856326,1.1880844
3.952141,1.3626709
4.937053,0.8027737
3.599114,1.5162709
3.7895691,1.3958504
3.2330372,1.5102769
3.54216,1.450095
4.20251,1.0374265
3.7632523,1.4109459
3.1194282,1.4050046
4.0577617,1.2755417
4.1376743,1.1218879
3.1002412,1.4320067
3.9521487,1.2182729
3.724373,1.2633994
3.382034,1.4169732
3.3135395,1.4951279
2.9388092,1.2557548
3.3225982,1.4320067
3.569585,1.2633994
3.3146605,1.5644293
2.8930125,1.618571
3.3743787,1.5102769
3.7865975,1.3537239
4.3189445,0.8750613
2.9887426,1.5673794
3.375752,1.4079006
3.111271,1.6426623
4.0839763,1.2062861
3.6540327,1.4740705
3.993505,1.3778524
4.6322722,0.923244
4.077898,1.0464952
3.9278216,1.1610683
3.9348588,1.2033049
3.0038023,1.4350476
4.176636,1.2392995
3.1267946,1.3811151
3.4943833,1.5403295
3.362367,1.4800069
3.9388607,1.1038038
4.1841693,1.3477203
2.8202899,0.23552845
3.8756413,1.0496056
3.9998357,1.1309767
3.355668,0.65705585
4.030479,1.1610683
3.8626575,1.3807538
3.91027,1.2633994
3.1848018,1.4680518
3.6841679,1.3386557
3.6756692,1.3988078
2.7413983,1.6365882
4.3651705,1.0224284
4.5225897,-0.32790214
3.2101588,1.4258602
3.7119772,1.41397
3.149526,1.6065962
3.8184743,1.1280761
3.3132691,1.6939027
3.3617718,1.5221833
3.7723656,1.1914511
3.5806868,1.4711449
4.0120068,1.3115419
3.4645667,1.2214142
3.9704413,1.3898746
3.490303,1.41397
3.7473152,1.1792644
3.6695695,1.4289443
3.9010513,1.0648322
3.357223,1.392697
2.9928868,1.5614592
4.3566246,1.0043213
3.5930107,1.1433271
3.2452075,1.5884959
3.3520284,1.4891144
3.8182294,1.4440448
4.059807,1.3626709
3.676598,1.4048337
3.498188,1.5054213
3.2045114,1.4801507
3.4703252,1.4981726
3.8243623,1.2362852
3.7589042,1.3386557
3.3120868,1.3447851
3.773458,1.4740705
3.457996,1.5132176
4.1749315,1.4048337
3.7271683,1.0346285
3.5207043,1.450095
4.201069,1.0013009
4.1795726,1.0827854
3.2370825,1.5011963
3.8212564,1.3656751
3.4165676,1.4289443
4.816618,0.5865873
4.010528,1.2664669
3.2428808,1.4080703
4.1939855,1.2182729
3.1584325,1.5373152
4.5696225,0.8241258
3.5404127,1.3928727
3.9921145,1.2875777
3.571765,1.4801507
3.3111584,1.507181
4.082874,1.2452658
3.2816532,1.2844307
4.0499725,1.23325
4.059232,1.1338581
4.025587,1.3025473
4.2409153,1.2935835
3.339031,1.4048337
3.145827,1.6215917
3.3649216,1.5614592
4.14471,1.3265407
3.5035906,1.4440448
4.026784,1.4410664
3.940264,1.3176455
3.6319723,1.3656751
3.6567075,1.4650853
4.002664,1.0346285
3.9803946,0.9836263
4.2487273,0.9863238
3.353368,1.3986343
3.6114564,1.3598355
3.471098,1.4048337
4.109221,1.2664669
3.3982234,1.4831592
3.9131372,1.4199557
3.0834389,1.6788825
4.3073688,0.9595184
3.186407,1.3807538
4.0359874,1.052694
4.305582,1.3025473
4.194595,1.2875777
4.7786336,0.8567289
3.272545,1.5100086
4.054826,1.281488
3.7737868,1.1370374
3.7763822,1.1550323
3.5556605,1.5223138
3.266442,1.5433229
3.247002,1.4590908
3.6524873,1.5433229
3.92365,1.3176455
3.8042443,1.4922014
4.213348,1.2574385
4.9054146,0.85125834
3.637644,1.4320067
3.5098345,1.3747483
3.9663007,1.269513
3.3763418,1.4620984
3.9496605,1.3537239
3.115919,1.4560622
3.2933638,1.4831592
4.6217117,0.9263424
3.309685,1.3236645
4.0392118,1.2995073
2.9879892,1.5884959
3.2374134,1.2873538
3.6678958,1.1370374
2.9234352,0.80821097
3.5037394,1.4019172
3.4263294,1.3506356
4.8760376,0.48713836
3.1869657,1.6637009
3.4432993,1.3567904
3.3949726,0.89597476
3.5147402,1.5193028
3.0285292,1.392697
3.4671445,1.4350476
4.338774,1.3326404
3.3512595,1.3598355
3.3362174,1.3928727
3.5735278,1.2422929
3.7536752,1.2574385
2.9207304,1.751048
3.3056548,1.5673794
3.6230445,1.4348881
3.4249022,1.5673794
3.8654778,1.3386557
4.2584333,1.2633994
3.3091338,1.5254335
4.128858,1.2273724
3.194608,1.5101427
2.9218628,1.3356584
3.9765837,1.1519824
3.4993327,1.5644293
3.3799021,1.4771212
3.171014,1.5554572
3.2967637,1.56134
3.1824584,1.618571
3.394356,1.5193028
3.3907015,1.5342801
3.669483,1.0700378
4.0017595,1.0228406
4.2751517,0.20139714
3.614418,1.5132176
4.0625997,1.3025473
3.6708772,1.507181
3.9408147,1.3626709
4.9009914,0.24054925
3.412215,1.5338991
3.432932,1.193959
4.319316,1.269513
3.9224148,1.0285712
3.8070948,1.2904798
3.7173464,1.4350476
4.0111537,1.4350476
4.239228,1.3626709
4.6127067,0.3783979
3.2646947,1.3877456
3.7957792,1.1038038
4.213981,1.0047511
4.0676556,1.0318123
3.7091877,0.19312458
3.3013284,1.449941
3.858966,1.3416324
3.4899123,1.3626709
3.2782838,1.8504012
4.259154,1.278525
3.2657619,1.3896976
3.4672747,0.8267225
4.207497,1.3596457
2.8994691,1.5614592
4.215518,1.3296013
3.8874817,1.1670218
3.4279034,1.5403295
4.2208815,1.278525
4.6747947,0.28103337
3.506924,1.4440448
2.912101,1.4046627
3.291263,1.429106
3.254344,1.3898746
3.4250124,1.4922014
4.7848654,0.8870544
3.1536417,1.3238707
3.97489,1.3356584
3.7283177,1.1883659
4.8231387,0.6946052
4.152565,0.86033803
4.062914,1.2543063
3.4618502,1.4801507
3.4627497,1.4981726
3.7638617,1.281488
2.9758914,1.4891144
3.8430202,1.3656751
3.8752115,1.2392995
4.4696007,0.877947
3.052555,1.4350476
4.294346,1.2633994
3.8427982,1.3718065
3.0098817,1.3508292
2.9986916,1.3690302
3.3996465,1.5342801
3.3850577,1.3718065
4.0895557,1.3236645
3.9683487,1.0827854
3.0547931,1.4289443
3.677919,1.052694
4.2137513,1.3055663
3.83356,1.1880844
3.7781265,1.2605484
2.8614767,1.5313512
2.6934764,1.474362
2.994928,1.193681
4.070344,1.0013009
3.9051075,1.0856473
4.103504,1.3265407
3.8165925,1.2182729
3.0147254,1.6667987
3.3367124,1.6727442
4.1505437,0.9772662
4.403241,1.3176455
4.3334413,1.0166155
3.0640228,1.2828486
3.448341,1.5373152
3.7571964,1.4440448
4.173475,1.2935835
3.798523,1.4620984
2.9322405,1.627673
4.001728,1.3085644
3.371029,1.5853479
3.522243,1.525304
2.998287,1.449941
3.7260797,1.3477203
3.845131,1.0707765
3.7390308,1.2003032
3.3036985,1.3841741
3.8426452,1.0948204
4.108275,1.0195317
3.2251287,1.4800069
3.129579,1.4681996
3.5346444,1.5162709
3.5545151,1.3747483
3.9171073,1.3416324
3.2281508,1.4079006
3.9668705,1.0737183
4.1335,0.99255353
4.241142,1.0707765
3.197161,1.3326404
3.489452,1.4620984
3.2185614,1.2250507
3.4406822,1.5193028
4.0367393,1.1309767
4.773888,0.41830128
3.5550497,1.3477203
4.2967124,1.3596457
4.21779,1.2153732
3.4401562,1.5162709
3.2600532,1.3747483
3.3181283,1.4861469
3.18493,1.4590908
4.3195553,1.2121875
4.132945,1.178977
3.017954,1.3656751
2.830311,1.6848453
3.2159202,1.4199557
3.2352479,1.6817838
3.4197278,1.3267454
3.468733,1.4951279
3.9775026,1.052694
4.3284893,0.9712758
3.0315228,1.437909
3.3688948,1.5308398
3.433208,1.5041989
5.0512466,1.3656751
4.162206,1.1038038
4.4127903,-0.43179828
3.2912037,1.4590908
3.6073833,1.4740705
3.6358101,1.1883659
3.3151765,1.5523031
3.4840925,1.3506356
3.4150794,1.5041989
3.3991184,1.4981726
3.2002501,1.5915098
3.1175334,1.3360593
3.1643574,1.3778524
3.4559517,1.4861469
3.2327154,1.6306312
4.024517,1.0707765
4.0054274,1.1821293
3.9961362,1.4048337
3.4323184,1.5403295
2.9934194,1.6578205
3.3817492,1.5523031
4.363205,1.2121875
3.2414234,1.507181
4.2945523,0.9415114
2.909837,1.438384
3.0496016,1.4178038
3.1324809,1.4922014
3.6797595,1.1972805
4.101139,1.0285712
3.5248542,1.1824147
3.3965862,1.5102769
3.9290872,1.2964458
4.1760745,1.2964458
3.216471,1.5462959
3.068335,1.5101427
3.1638358,1.4530123
3.6905594,1.3626709
3.7469525,1.0588055
3.3107662,1.4560622
4.3112006,1.3386557
3.1741023,1.4141374
3.9210083,1.525304
3.2058873,1.5493711
3.5475945,1.4771212
4.2187867,1.3144993
2.896076,1.5587085
3.500592,1.4380674
3.1545675,1.5493711
2.960501,1.2817149
4.287916,0.87215626
3.4783213,1.4048337
2.9667614,1.3809345
3.4108946,1.4440448
3.0118952,1.5524249
3.6962864,1.3898746
4.0667315,1.0437552
3.9160254,1.3326404
3.422906,1.5041989
4.008267,1.1338581
4.5258718,-0.20760831
3.0048296,1.5312234
3.4103725,1.5102769
3.3297703,1.4560622
3.397856,1.4320067
3.6454225,1.4077307
4.0307636,1.0437552
4.0306406,1.3445888
3.4211025,1.3656751
3.1101375,1.4951279
3.593587,1.1189257
3.2321734,1.5182507
3.8161545,1.5644293
3.426849,1.4560622
3.1757476,1.4831592
3.1470957,1.5011963
4.195153,0.9836263
3.702206,1.525304
4.1301303,1.2153732
3.0894494,1.3416324
3.7644832,0.923244
3.1887405,1.2699797
4.4989204,0.17318627
3.662239,1.2664669
3.152319,1.5405797
3.538848,1.3326404
4.249464,1.41397
3.774258,1.4740705
4.23589,1.2603099
3.1758454,1.4885507
4.2145004,1.3838154
4.1235356,1.11294
4.0746937,1.0496056
3.0302992,1.5884959
3.7374575,1.1731863
4.280913,0.9111576
3.2372487,1.11294
3.629623,1.5282738
3.7427328,1.3296013
3.467282,1.5373152
2.9972851,1.5764565
2.9179225,1.7209858
3.5415287,1.4019172
4.163456,1.3176455
2.7824943,1.3149201
4.117632,1.3656751
2.751523,1.513484
3.7968075,1.4771212
3.1731,1.6848453
3.493667,1.4711449
2.914285,1.5943925
4.2197685,0.9986952
3.569366,1.4831592
2.8767867,1.6696887
3.4211714,1.5884959
3.4396853,1.2092469
4.153192,1.1580608
3.4102333,1.4560622
3.585343,1.449941
4.1457405,1.3386557
4.0035343,1.3115419
3.3503177,1.5403295
3.4681888,1.3958504
3.4706552,1.4771212
3.48483,1.4801507
4.908481,0.5263393
4.210945,1.278525
3.1764278,1.6667987
4.218199,1.3567904
3.2295265,1.6426623
3.5150337,1.2392995
4.1903257,0.90525603
3.092722,1.3807538
3.2609744,1.4048337
3.0729313,1.3275633
4.12997,1.2605484
4.071684,1.0948204
2.5771182,1.5883838
3.489589,1.525304
3.2124927,1.1699681
4.0889263,1.2574385
3.8307002,1.4320067
4.344911,0.87215626
4.163867,1.3445888
3.6383069,1.4590908
3.2664866,1.3034121
4.301509,0.87215626
3.7509608,1.3265407
4.492914,0.7817554
3.8464172,1.2273724
4.7444186,0.510545
3.1812508,1.6245915
3.3465588,1.5164032
3.9196405,1.0285712
3.59176,1.4680518
4.124017,0.9294189
3.426087,1.4380674
4.037817,0.9415114
4.0826697,1.0374265
3.3331199,1.6095945
2.7767327,1.6337713
4.3233747,1.2513949
3.0056715,1.4199557
3.0874293,1.5101427
3.195529,1.5101427
3.4092212,1.3537239
3.7107,1.1640553
3.9759982,1.1519824
2.9731715,1.6606758
2.89458,1.5403295
3.0137632,1.4800069
4.11631,1.3176455
3.9580173,1.1911714
3.5786011,1.5915098
4.181028,0.8932068
3.7165854,1.4169732
4.140066,1.1338581
3.2190318,1.6095945
3.499157,1.4530123
3.2247791,1.7118915
4.416055,0.8750613
3.0106485,1.5282738
4.535188,0.42324588
3.760467,1.2214142
4.3719673,1.224274
3.2216504,1.5583485
4.082695,1.0557605
3.3728163,1.3326404
4.250098,0.9836263
3.5924442,1.3838154
3.2114866,1.2000293
4.0794506,1.3537239
3.9936805,1.2904798
3.349184,1.437909
4.4065213,1.0827854
3.9032428,1.3958504
3.5767627,1.1370374
3.8868635,1.0017337
2.716456,1.612466
4.328093,1.2633994
4.0815682,1.4169732
4.259139,1.2995073
4.076784,1.3445888
3.4674945,1.4981726
3.0831556,1.6156344
3.984333,1.1218879
3.8540142,1.5583485
3.3223367,1.6426623
2.9494925,1.6335695
3.0475569,1.612572
2.6920805,1.5946136
3.4468741,1.5493711
3.2662435,1.5132176
3.4996564,1.4350476
3.6328132,1.4169732
3.204173,1.34183
3.311827,1.4169732
3.7457683,0.88986176
2.9197063,1.6156344
3.5546691,1.3537239
3.262535,1.5193028
3.0937712,1.0445398
3.3051038,1.4470029
3.304092,1.3267454
3.7423036,1.1852587
3.4017694,1.426023
3.5352373,1.5583485
4.728635,0.30103
3.808667,1.0437552
3.415836,1.3747483
3.2657583,1.5854608
3.7928247,1.3718065
3.2481108,1.6817838
3.4356143,1.5223138
2.747402,1.6909046
3.3076172,1.5132176
3.03368,1.5825179
3.8991277,1.3085644
4.1577826,1.4320067
3.107572,1.3598355
3.9483922,1.2995073
3.9763722,1.1280761
3.8349874,1.2121875
4.496327,1.278525
2.9197402,1.6306312
2.9759665,1.5464193
3.2452176,1.6275706
3.075165,1.5494937
3.4862447,1.426023
4.896364,0.14612803
3.1172009,1.5704261
3.7668052,1.1880844
3.9692872,1.3898746
3.340828,1.612572
4.161639,1.4199557
2.740223,1.2579185
3.9645658,1.3537239
4.2322836,1.3386557
3.392774,1.4771212
3.7282307,1.3838154
3.2783055,1.5403295
3.2057328,1.5313512
3.7410414,1.3988078
4.249416,1.3747483
3.2880344,1.4350476
4.12068,1.3115419
3.2413578,1.5041989
2.7132783,1.3238707
4.261385,1.3144993
3.6609786,1.3807538
3.53875,1.4981726
3.530777,1.3988078
4.1003895,1.3688445
4.0059114,1.0920185
4.1120334,1.0468853
2.9954557,1.6306312
3.689908,1.3567904
2.7861452,1.6275706
2.7192237,1.6427612
3.6262622,1.5342801
4.2744007,1.0195317
3.7302783,1.3626709
3.1476903,1.3596457
3.3378277,1.2127202
3.9409738,1.0888445
2.9431314,1.5614592
3.6810548,1.4650853
3.5406246,1.3807538
3.1600962,1.426023
3.1279914,1.2397999
3.330536,1.5011963
4.0455914,1.1880844
4.229224,0.9712758
4.5380983,0.5682017
3.2507298,1.5915098
3.2201924,1.3477203
3.9229038,1.3537239
3.1319163,1.6215917
3.4611547,1.4320067
3.8403726,1.1880844
3.6948528,1.4590908
3.3576741,1.0132587
3.3279665,1.2755417
3.944681,1.2392995
3.062955,1.2425414
4.147987,1.3055663
3.6138515,1.2182729
4.382085,1.3144993
3.5346363,1.2092469
3.4380662,1.5854608
3.204339,1.4736329
3.2369387,1.4019172
3.4748678,1.3718065
3.1084065,1.4922014
4.0862765,1.3807538
2.8775365,1.5614592
3.4010186,1.5313512
4.0463667,1.0799044
2.9341877,0.8739016
3.2077737,1.3234583
3.716257,1.4650853
3.0965574,1.3928727
2.8728034,1.3481101
2.9896803,1.4412237
3.3662083,1.5764565
3.3544462,1.2153732
3.051353,1.5584686
3.3579843,1.5102769
3.8069565,1.3477203
4.2731,1.3868556
3.4788322,1.4350476
3.9760797,1.2273724
3.1597545,1.2727696
4.04061,0.9863238
4.2134466,1.0406023
3.0355563,1.4619485
3.884818,1.1430148
4.217073,1.1550323
3.6005173,1.4048337
3.432382,1.4981726
4.1378098,1.2844307
3.4950042,1.4168069
3.5345418,1.0437552
3.4415765,1.5161386
3.892517,1.1792644
3.702528,1.0678145
3.3166795,1.6095945
3.2363358,1.0827854
3.2773678,1.5524249
4.0780487,1.3596457
3.942971,1.1942368
3.9478903,1.5282738
3.1555998,1.5884959
4.150978,1.3567904
3.047292,1.6186756
4.088879,1.0678145
3.4834232,1.4620984
4.010098,1.1430148
4.1507816,1.2121875
3.0815012,1.459694
2.8721178,1.6848453
3.8910835,1.3055663
4.063104,1.0737183
4.3444724,1.3296013
3.6106238,1.450095
3.3832586,1.4168069
3.4256718,1.594503
4.024171,1.3115419
3.879841,0.89597476
3.5254812,1.422918
4.196173,1.0888445
4.075125,1.1430148
4.1151137,1.0496056
4.000995,0.9561684
3.7008882,1.0077478
2.8907409,1.6245915
3.4073982,1.3718065
3.1907973,1.6306312
3.0796738,1.507316
3.784562,1.0496056
3.3675022,1.4079006
3.241787,1.5102769
4.950361,-0.19382003
3.2616928,1.2543063
4.483306,0.9561684
3.8993735,1.1880844
3.0393064,1.5734519
3.6214423,1.4019172
3.4841676,1.4410664
3.2695808,1.422918
3.1320403,1.612572
3.693285,1.2633994
3.5247853,1.507316
3.3280973,1.4320067
4.218235,1.0047511
2.9601963,1.6547539
3.6980786,1.1159432
3.9476955,1.3778524
4.391986,0.8536982
3.5719204,1.3898746
3.9678125,1.269513
4.002643,1.0707765
4.0227304,1.2633994
3.469073,1.5915098
4.4806995,0.9712758
4.1984434,1.0285712
3.5773408,1.3988078
3.5656397,1.4289443
3.7195024,1.4350476
3.283155,1.4680518
3.562625,1.4289443
3.909637,1.3688445
4.3910494,1.178977
4.0413904,0.9385197
3.3855968,1.4740705
3.891467,1.2603099
3.994978,1.1309767
2.9852707,1.3508292
3.3765213,1.594503
3.0730097,1.5313512
3.7887974,1.2574385
2.9012842,1.4048337
3.1998188,1.7209858
4.0812283,1.3838154
3.4952793,1.3176455
3.0862033,1.6878855
4.2621655,1.2875777
3.6372166,1.4922014
3.1207569,1.5975856
2.9090958,1.6457169
4.0361023,1.4289443
3.3305478,1.6547539
3.979112,1.2904798
3.3452458,1.5313512
3.2508593,1.5011963
4.219517,0.9652017
4.1239314,1.4320067
3.415966,1.4740705
3.1339684,1.4801507
4.2324533,1.3416324
3.409608,1.507181
3.8804276,1.2182729
3.9179842,1.1972805
4.242943,1.2484637
4.009338,1.3477203
4.237135,1.3205616
4.509306,0.3424227
4.1836014,1.2153732
3.9834979,1.4289443
3.461892,1.3656751
5.0165873,0.48713836
3.685542,1.0948204
3.3858569,1.3928727
4.141725,1.3718065
3.9478505,1.4801507
3.8685486,1.3537239
3.666859,1.4981726
3.0613658,1.5795549
3.2076707,1.4320067
2.3721702,1.6395861
2.822227,1.4683473
4.159208,1.2092469
2.9599242,1.6065962
4.227171,1.007321
3.2343056,1.3362596
2.9313495,1.591621
3.3526397,1.4711449
3.5509725,1.4530123
3.5065033,1.2362852
3.0113573,1.4740705
2.6598678,1.6216954
3.179435,1.4981726
3.291455,1.5193028
3.3539662,1.4320067
4.1106615,1.3205616
3.8723884,1.0468853
4.057074,1.2422929
3.2744973,1.5673794
3.5529094,1.3868556
3.0827994,1.5193028
3.930805,1.3988078
3.9842498,1.2844307
4.000483,1.0437552
4.22484,1.0257154
3.61916,1.5673794
3.7499268,1.1699681
3.3914115,1.4831592
3.3007493,1.2273724
4.1369762,1.2935835
2.9158118,1.6486527
3.232257,1.4440448
3.9793022,1.1519824
3.0058844,0.5118834
3.6868997,1.0285712
4.2603755,1.2452658
3.6136134,1.0707765
4.0258617,1.0557605
4.3694577,0.9772662
3.0994098,1.4560622
4.3660526,0.9863238
4.2185054,0.9804579
3.4056783,1.6005373
4.695396,-0.119186416
3.69917,1.4320067
2.9730499,0.8909796
4.0302653,1.3537239
3.034065,1.4111145
4.0382795,1.0047511
3.6548738,1.5162709
3.0923698,1.6306312
3.104242,1.5734519
2.9357512,1.5825179
3.6792555,1.5584686
4.0052447,1.1248301
3.4369445,1.4951279
2.8900218,1.5162709
3.084614,1.5704261
3.5162346,1.5313512
3.7472703,1.3055663
4.2440534,1.2003032
3.0419097,1.5373152
4.2401443,1.2151086
3.2119038,1.4350476
3.3298824,1.5644293
4.04685,1.3656751
3.9055429,1.0257154
4.112776,1.097951
4.02943,1.0618293
4.0620394,0.8175654
3.2898667,1.2035768
4.5790253,1.0766405
3.3736336,1.4831592
3.3007288,1.5762261
4.219825,1.3445888
3.1701884,1.5674969
3.8372948,1.41397
3.7107282,1.4199557
3.5794127,1.4711449
4.1393,1.2543063
3.9713113,1.11294
3.224667,1.4861469
4.048561,1.0285712
3.2551095,1.447158
4.2437215,1.0888445
3.5957997,1.41397
4.719754,0.73957235
3.3370163,1.4323277
3.4668508,1.4831592
3.3505478,1.4952668
3.7156742,1.5162709
3.7616324,1.3144993
3.1596575,1.6457169
4.0777893,1.281488
3.0560594,1.5825179
4.143876,1.3356584
3.452827,1.5644293
4.805217,0.5352941
4.1323667,0.9652017
3.526179,1.4350476
2.8272328,1.6427612
3.5224218,-0.19382003
3.0357232,1.3475251
3.389794,1.4801507
4.2732034,1.1972805
4.079134,1.1099159
4.0305333,1.2452658
4.5415664,1.3416324
3.5434475,1.3656751
4.597349,1.7570922
3.5445201,1.507181
4.0989738,1.0648322
3.0187378,1.6457169
4.6194906,0.4116197
3.5059555,1.2092469
3.7825773,1.146128
3.3862169,1.4169732
3.5274591,1.3506356
2.8722508,-0.11350928
3.6340318,1.4771212
2.9536815,1.3958504
4.024539,1.281488
3.7678792,1.3055663
2.9405515,1.6548501
4.3928576,1.1821293
3.6866503,1.4320067
3.2521033,1.5046067
3.031633,1.4320067
3.1375096,1.4348881
4.0074477,1.3236645
3.2170289,1.5312234
3.4970357,1.3718065
3.1372125,1.5854608
4.9546537,0.7032914
3.8875322,1.3205616
3.4827993,1.5041989
3.2267392,1.5223138
3.6959736,1.3296013
4.109712,1.3898746
3.7095804,0.3304138
3.4188018,1.5191715
4.0471983,1.052694
4.376427,1.1309767
3.5682971,1.1852587
3.1339176,1.5193028
4.11885,1.2392995
3.311407,1.5884959
3.9420922,1.1099159
3.7598433,1.0464952
3.1479483,1.6486527
3.3452759,1.4169732
3.2766464,1.5764565
3.729267,1.1792644
4.177919,0.9772662
3.6530137,1.1942368
3.019452,0.6618127
4.806814,0.8932068
3.5530427,1.3236645
2.7167916,1.3718065
3.5586631,1.1821293
4.183533,1.3718065
2.9158614,1.3068538
3.4634047,1.3025473
4.1687264,1.2182729
3.6037273,1.3445888
3.7754896,1.1492192
4.232859,1.3898746
3.8213835,1.3778524
3.1470559,1.3958504
3.6909258,1.0799044
3.3486817,1.5554572
3.4653049,1.5554572
3.2692747,1.426023
3.1440022,1.4801507
3.6200461,1.4981726
3.242133,1.5193028
3.0491202,1.612572
3.9254007,1.0888445
3.5346167,1.4410664
3.2797544,1.5825179
3.7858033,1.3868556
3.2826784,1.4831592
3.5511088,1.5162709
3.5280077,1.3807538
2.8130584,1.5011963
4.303508,0.9474337
4.2472854,1.0406023
4.141623,1.1218879
3.1968086,1.5793262
3.288519,1.224792
3.9886596,1.4740705
3.3886628,1.5314789
4.1392317,1.0737183
4.1005135,1.0464952
4.03763,1.1519824
2.932132,1.3925211
2.9163978,1.3447851
2.867076,1.4891144
4.2487864,1.2301934
3.1911225,1.422918
3.7067947,1.1338581
4.01534,1.3326404
3.625387,0.89927316
3.8124259,1.5464193
3.2869296,1.5132176
3.1414275,1.4410664
3.328971,1.4350476
3.4534638,1.4530123
3.756032,1.3807538
4.9756775,0.08278538
2.9227426,1.5102769
3.6939726,1.4560622
3.2891734,1.5193028
4.001264,1.3596457
3.3845072,1.4771212
4.9374213,-0.24412514
3.5390954,1.41397
3.5580845,1.1436392
3.0112019,1.4590908
3.542941,1.3567904
3.7902212,1.4320067
3.6820402,1.3778524
4.0069513,1.3477203
3.692011,0.99255353
4.2511363,-0.60206
3.2783895,1.6035774
2.812504,1.6215917
3.2908096,1.5433229
3.787337,1.1942368
3.8404958,1.2482185
3.4801996,1.4289443
3.084456,0.9020029
4.164684,0.9652017
3.879163,1.1702617
4.166101,1.0374265
2.9513352,1.4771212
3.699001,1.4620984
4.1072106,0.9385197
4.3244634,0.90794855
3.3729944,1.4680518
3.7328997,1.3898746
3.7842042,1.2875777
4.5636916,0.64933485
2.8526087,1.6697816
3.202344,1.0637085
3.5251548,1.4620984
3.1842532,1.4771212
3.8213248,1.3868556
3.2779644,1.594503
3.447848,1.450095
4.095698,1.3567904
