logProt,logRvar
3.1153407,1.4440448
3.0759861,1.723948
3.6314776,1.2995073
4.144311,1.0588055
3.1832302,1.3895205
3.8810391,1.2875777
3.1565847,1.4587889
3.0021033,1.4112829
3.653517,1.3416324
3.473451,1.3958504
3.9351914,1.4831592
4.47923,0.6946052
2.9183784,0.79657435
2.9772072,1.437909
3.170602,1.450095
4.4322257,0.77597433
2.8472724,1.467904
4.536148,0.28103337
3.360215,1.4109459
3.1049798,1.5220528
3.6740477,0.06818584
3.4452715,1.4530123
2.7647781,1.3236645
3.3076522,1.4019172
3.436681,1.0136797
3.1488187,1.5644293
3.2998655,1.3928727
3.9641707,1.0766405
3.1835809,1.4980347
3.407588,1.4020894
3.309685,1.3778524
4.033011,1.0257154
3.5411863,1.4740705
3.923542,1.3596457
3.9652557,1.3747483
4.0868917,1.1248301
4.292604,0.87215626
4.4248137,1.2003032
2.9906268,1.0382227
3.0525033,1.5524249
3.882453,1.2904798
3.1395574,1.4468477
3.112846,1.4709982
3.6479986,1.4320067
4.1895328,1.0799044
3.4653766,1.3868556
3.167474,1.422918
4.435781,1.2362852
3.9739919,1.2935835
3.2794485,1.3508292
4.260207,0.90525603
4.052362,0.9444827
4.1606035,1.3025473
3.2066734,1.3477203
3.831015,1.0618293
4.696191,0.68214506
3.229787,1.525304
2.7561314,1.2390491
4.063673,1.3626709
3.4421833,1.3807538
3.1570523,1.3958504
3.7045686,1.4410664
3.9699266,1.2725377
4.1661243,1.2633994
3.6538866,0.5865873
4.317597,0.9863238
3.4372694,1.3626709
3.6860273,1.2335038
3.9983287,1.3326404
3.3434613,1.3928727
3.6949852,1.3807538
4.0752997,1.0043213
3.2119966,0.85733247
3.6002223,1.3567904
4.113757,0.90525603
2.9045134,1.4197906
4.5093093,0.9324738
3.198108,1.3836359
4.2425966,1.1099159
3.5399008,1.4440448
4.4453964,0.877947
3.51922,1.097951
3.491789,1.4289443
3.8734298,1.2092469
4.2423005,1.1580608
3.5635405,1.3778524
4.3472934,0.8149132
4.1051564,1.3055663
4.0187006,1.3176455
4.107934,1.230449
3.6038911,1.3386557
4.2516394,1.269513
3.4052746,1.4289443
3.3216376,1.4620984
3.1403873,1.4652342
3.0196562,0.85430604
3.477559,0.8567289
3.9991984,1.3718065
2.734997,1.4739248
3.3904128,0.9143432
3.0643783,1.6607707
3.612596,1.2755417
4.545794,0.6314438
4.108868,1.2844307
3.1930547,1.5217917
3.3739028,1.4560622
2.9787526,1.5223138
3.2307441,1.3236645
2.8619423,1.3062105
3.1826808,1.5313512
4.097844,1.3656751
3.2298772,1.4019172
3.3940697,1.4711449
3.104439,1.2360331
3.1293404,1.4497869
3.330963,1.2576786
3.5460413,1.3776704
4.07873,1.3055663
3.153581,1.9948888
4.0384545,1.100715
4.1143403,1.2484637
3.0937452,1.3300077
3.460014,1.3747483
3.4440813,1.4530123
4.3621244,0.968483
3.702552,1.3747483
2.5298004,0.3304138
3.4029353,1.4620984
3.0133345,1.6245915
3.2760847,1.5251744
2.969283,1.223496
4.286606,0.9595184
3.4287002,1.3445888
3.5629005,1.3296013
3.7668693,1.2904798
3.6635213,1.3085644
4.3770075,1.1852587
2.6501193,1.6547539
3.267937,1.4138025
4.090984,1.1370374
4.3302827,1.1038038
3.2325613,1.34183
4.4903283,1.0916669
4.2791076,1.2543063
3.4945788,1.4019172
4.2177835,1.0496056
3.1483839,1.3988078
3.7983596,1.4109459
3.0814245,1.3907585
2.907449,1.4199557
3.1707594,1.3346548
2.7233505,1.100715
4.2330036,1.097951
4.026269,1.2362852
3.4032567,1.4048337
3.7106879,1.3718065
3.0729423,1.431846
3.0654929,1.4438885
3.8493776,1.3807538
4.191079,1.1880844
3.8136392,1.3115419
3.5104563,1.3656751
2.9114826,1.4711449
4.207788,1.269513
3.299372,1.444201
2.464278,1.0136797
3.249778,1.4410664
3.452531,1.4650853
2.9783607,1.5344069
4.2870903,0.88986176
3.865657,1.3267454
2.8541174,1.5794406
3.2811816,1.437909
3.2501323,1.4019172
2.8808725,1.4352071
3.2645764,-0.1023729
3.3293269,1.4079006
3.4969141,1.4350476
3.1686754,1.2706789
3.315573,1.3326404
3.4334395,1.2633994
3.7265694,1.3988078
2.821271,1.4320067
3.4132817,1.437909
4.211009,1.11294
3.1125746,1.4109459
3.477035,1.4891144
3.931567,1.3296013
4.6439834,0.32633585
3.2756972,1.4470029
4.610163,0.7363965
4.2953,1.0916669
3.6856234,1.4019172
2.9602623,1.2046626
3.9085581,1.2422929
4.239784,1.2904798
4.1035423,1.1880844
3.5846028,1.2513949
4.0199676,1.1522883
3.943189,1.0737183
3.9964948,1.2574385
3.4100864,1.6939027
4.775935,0.5976952
3.5112288,0.96801573
3.361018,1.3025473
4.0467362,1.2904798
4.239259,0.9503649
3.9456768,1.3778524
3.2257037,1.3928727
3.2614968,1.3686588
3.5654814,1.3626709
3.1982255,1.4410664
3.690925,1.3537239
3.5128796,1.4048337
4.044967,0.923244
3.104003,1.4019172
3.3210642,1.4680518
3.3564596,1.0678145
3.7207327,1.1280761
2.8256824,1.5013331
3.3407776,1.2873538
4.3119965,1.1731863
3.4213781,1.4410664
3.6683407,1.1911714
4.227272,0.86332285
4.0088615,1.3176455
3.3717315,1.5524249
3.072329,1.4861469
3.8116615,1.3236645
3.2922769,1.3688445
3.542399,1.4798632
3.4194543,1.335859
2.84913,0.54157925
3.2281892,1.6727442
4.2396913,1.1699681
4.133974,1.2151086
3.0282059,1.4348881
4.600526,0.89927316
3.0896478,1.1048284
3.299516,1.7149162
3.7626302,1.3898746
3.3204129,1.4530123
2.9370422,1.2387986
3.568918,1.3144993
3.1795008,1.1997552
2.6646426,1.4080703
3.459288,1.3144993
3.0037446,1.4171394
3.9736946,1.2484637
3.308076,1.3989811
4.538564,0.9503649
3.505872,1.4350476
3.5003304,1.4169732
3.061377,1.335859
4.146607,1.0437552
3.700264,1.3236645
3.5814261,1.4017451
3.982399,1.0920185
4.3489933,0.8692317
3.1837137,1.5794406
4.1057305,1.3416324
3.8536232,0.7874605
3.8603032,1.2964458
4.3132043,1.1580608
4.075573,0.9894498
3.2492135,1.4320067
4.6280127,0.6730209
2.8757253,1.2462523
3.225366,1.3447851
3.5086212,1.3747483
4.4935164,0.40823996
4.120448,0.89597476
2.7401483,1.3989811
3.504569,1.1309767
4.0581684,1.2875777
3.232974,1.4079006
2.8355372,-0.27572414
3.325274,1.4831592
4.3502393,1.1189257
3.9562993,1.2273724
3.4923122,1.3658623
3.8079412,1.23325
3.074704,1.2966652
4.0272355,1.2484637
2.9872944,1.4590908
3.2277858,1.4350476
3.6867836,1.3898746
3.2680104,1.4196254
3.1371937,1.3958504
4.1381598,1.1430148
4.2244706,0.8750613
3.3814554,1.4109459
3.3815935,1.4951279
2.7971308,1.7479553
3.4797688,1.4470029
3.4281087,1.426023
3.3840833,1.4952668
3.7855868,1.4861469
3.0602746,1.3506356
4.30497,1.1852587
3.1262481,1.306425
3.326356,1.4560622
3.3642433,1.5403295
3.9546993,1.3686588
4.842733,-0.060480744
4.358754,1.0827854
4.3107862,1.0013009
4.3023663,0.93550724
2.8608174,1.168792
3.5885158,1.450095
3.4436615,1.3300077
3.1555517,1.4771212
3.8441255,1.2513949
2.8336587,1.4768317
3.4454286,1.3718065
4.220542,0.9294189
3.165529,1.3236645
3.8825734,1.2995073
4.2673054,1.2725377
3.3159275,1.4709982
3.4769545,1.3567904
3.8692915,1.41397
4.1310368,1.2844307
3.3210623,1.4800069
4.3840914,0.8027737
4.268447,1.1338581
3.231851,1.3537239
3.2966983,1.4169732
2.6911721,1.4102709
3.3723204,1.4434195
3.4111164,1.3386557
2.983197,1.6215917
3.858173,1.0860037
3.3237073,1.3807538
3.2358084,1.5041989
3.747147,1.2755417
4.185703,1.1880844
3.1172237,1.4560622
2.80197,1.7119758
3.040607,1.5191715
3.182226,1.4079006
4.132433,1.1972805
3.803445,1.3144993
3.507385,1.4709982
2.8934567,1.0224284
3.4223337,1.3868556
3.2228103,1.4861469
4.2280736,0.9561684
2.937695,1.3868556
3.4307241,1.3868556
3.1052287,1.4530123
3.04386,1.4017451
3.394657,1.6487502
2.9914987,1.4287825
3.5147667,1.2997252
4.014243,0.968483
3.357693,1.4470029
4.195519,1.1755118
3.8103912,1.3416324
4.0277367,1.100715
4.3735313,0.80550086
3.7738533,1.1550323
3.0812957,1.4323277
4.19671,0.9836263
3.8961475,0.91750556
3.9537022,1.0257154
3.2775183,1.4981726
3.224603,1.3951516
4.071188,1.0588055
2.8996594,1.3961993
4.28347,1.1338581
4.1166887,0.85430604
4.0143256,1.0678145
3.2533643,1.6396856
4.29262,1.2995073
4.173308,0.90794855
4.0201564,1.3115419
3.8269997,1.0678145
3.0506318,1.4019172
4.284406,1.1792644
3.9433303,1.3055663
3.7126145,1.2211533
3.4081328,1.3988078
4.146908,1.281488
4.0405016,1.0406023
3.9965134,0.8813847
3.289675,1.507181
3.1218302,1.423082
3.7507534,1.3537239
3.2580621,1.3747483
3.341526,0.9561684
2.7285564,1.5884959
2.769927,1.2576786
3.7404191,1.3506356
3.304951,1.4199557
3.5718312,1.4470029
4.1260858,1.2664669
3.1265545,1.4438885
3.5481114,1.4169732
4.135391,1.0496056
3.228825,1.4590908
3.1916459,1.4852954
4.1144347,0.9143432
3.9510934,1.281488
2.852033,1.4350476
3.8949394,1.1792644
4.1788445,1.100715
3.2760277,1.594503
3.2728455,1.422918
3.9859247,1.1401937
3.335707,1.5342801
3.589718,1.2817149
4.4309797,0.8419848
3.1947017,1.4590908
3.4202297,1.3055663
4.1627855,1.0496056
3.4663963,1.450095
4.0710554,1.0285712
3.3358195,1.3386557
3.1808798,1.4590908
4.1305804,1.0766405
2.8626385,0.45939252
3.8077047,1.148911
3.6433866,1.1547282
3.960136,1.0437552
4.310578,1.1911714
2.8132377,1.1598679
4.7545342,0.2787536
3.7837245,1.2904798
3.4096298,1.5403295
3.6264708,1.3988078
4.2923717,1.2964458
3.4293885,1.3236645
3.3019812,1.3688445
3.2846205,1.3958504
2.9211779,1.2643455
4.1783037,1.2513949
3.771835,1.4079006
3.5155337,1.3265407
3.2443101,1.3896976
3.2189121,1.437909
3.5683053,1.3267454
3.523134,1.4771212
3.1733923,1.5254335
4.1087193,1.2003032
4.6576915,0.47421625
3.2718291,1.2907022
3.438197,1.4470029
3.8204346,1.1309767
3.1860938,1.5825179
3.6303504,1.0346285
3.1701665,1.3928727
3.1743376,1.4912215
4.108187,1.0013009
2.8364623,1.423082
3.1966481,1.4166405
3.6833234,1.3868556
3.5029893,1.4530123
3.7917235,1.3055663
3.4699461,1.4551495
3.8158607,1.1370374
3.0224922,1.5100086
3.3935533,1.422918
4.2231297,0.9294189
3.1693888,1.2787536
4.3051724,0.8750613
4.1864824,0.99255353
3.878474,1.0257154
3.7193055,1.3296013
4.231402,1.1430148
3.6376367,1.3445888
3.2967582,1.3807538
3.5297394,1.3205616
3.3035388,1.4350476
3.8505554,1.3236645
3.1848583,1.4590908
2.9645574,1.4020894
4.1993904,1.0888445
3.7287536,1.3144993
3.3325427,1.1014034
3.099142,1.2324879
3.2899053,1.4410664
2.9449937,0.86628735
4.0424867,1.3537239
4.444175,1.2062861
3.231646,1.7330368
3.940797,0.9836263
3.6766925,1.3477203
3.7396564,1.3085644
4.198554,1.0406023
3.5257783,1.3928727
4.66195,0.43616265
4.1650963,1.3055663
3.301825,1.4560622
3.2464483,1.1670218
4.4284463,1.3176455
4.117179,1.1702617
3.496625,1.2631625
3.2081547,1.3836359
4.436126,0.8149132
4.4105773,1.1670218
3.6974854,1.2335038
4.366866,0.8692317
3.4047568,1.4201208
3.1401124,1.3968965
3.6048172,1.2995073
4.273762,1.100715
3.8804846,1.2392995
3.5565536,1.4620984
3.886802,1.148911
3.9525745,1.2935835
4.040905,1.2844307
3.7264187,1.4981726
3.4457717,1.4350476
3.474122,1.4861469
4.047461,1.3236645
3.0719745,1.4922014
3.9354694,1.3326404
4.034322,1.0737183
3.5140607,1.4169732
2.7568383,1.40824
4.243968,1.2422929
3.5574915,1.4199557
3.5560353,1.3025473
3.6238675,1.3688445
4.3779383,0.72181064
4.3268495,1.3176455
3.9996543,1.2362852
4.1205997,1.1852587
3.6095142,1.2273724
4.158313,1.2301934
3.9818778,1.2995073
3.7156367,1.3267454
4.4542847,1.1942368
2.9983497,1.2543063
2.8879604,1.396548
4.063563,1.052694
3.988194,0.9623693
4.0370927,1.0257154
3.378159,0.9595184
3.211074,1.5011963
3.6759787,1.4470029
3.2242992,1.4801507
3.2362869,1.2203697
4.3416095,1.2422929
3.4374971,1.4048337
4.0921226,1.0888445
4.302059,1.1821293
3.7119467,1.3958504
3.160153,1.4253712
4.186165,1.0856473
3.3293502,1.4922014
3.874332,1.155336
3.6767201,1.3326404
4.079802,0.9294189
4.1899505,1.1731863
4.3066816,1.4380674
3.1563997,1.3027637
4.1170483,1.2392995
3.5754821,1.3477203
4.39792,0.83884907
4.223013,1.1699681
3.0849352,1.4681996
3.6106055,1.3838154
2.9345214,1.3543006
4.2914777,1.2603099
3.2763062,1.4258602
4.338988,1.3144993
4.02437,1.1852587
3.8648267,1.3326404
3.2493677,1.3477203
4.240236,0.9503649
2.851289,1.4056878
3.7871218,1.2574385
2.9639204,1.5674969
3.2759922,1.5341531
4.2301016,1.3025473
3.386511,1.5342801
4.055399,0.99255353
2.8375142,1.3630476
3.0406463,1.5129511
3.2137723,1.4380674
4.10179,1.2935835
4.3362474,0.83884907
3.086709,1.327359
3.9469552,1.3296013
3.0589976,1.4407517
3.7851698,0.1986571
3.8063776,1.1942368
4.270121,1.2392995
4.4225774,1.2543063
3.0023994,1.2182729
3.8899813,1.23325
3.3045082,1.3447851
3.7827213,1.3506356
3.1814356,1.4348881
3.6368613,1.3356584
3.640666,1.4620984
4.035396,1.1280761
4.0589037,1.281488
3.3932645,1.3416324
3.4252596,1.3870337
3.0938268,1.5887198
3.5912323,1.4920616
4.325077,-0.09691001
4.2257276,1.146128
3.3695197,1.5223138
4.3063607,1.2273724
3.233186,1.5158738
2.922196,1.3508292
3.775129,1.4711449
3.5329766,1.3958504
3.0812795,1.4320067
4.1804004,1.1972805
3.3381872,1.3115419
3.9652696,1.3326404
3.6542714,1.4801507
4.2341504,0.99255353
4.112425,1.0648322
4.3376756,1.2273724
4.3167615,1.2062861
3.138334,1.5314789
3.3858986,1.3807538
3.6628628,1.3688445
3.1159787,1.4771212
3.3083708,1.371622
3.4946418,1.4410664
2.941187,1.4294293
3.6516924,1.2516382
3.1495748,1.4106085
3.9639568,1.2664669
4.3171554,1.052694
4.3124385,0.9169801
4.071614,1.23325
2.5858543,1.2817149
3.7528613,1.41397
3.9691215,1.3115419
4.2214723,1.2633994
2.9926147,1.5165354
3.9457092,1.2904798
3.4036613,1.4199557
2.8442602,1.2603099
3.0172207,1.380573
3.6404488,1.2875777
4.2128034,0.90525603
3.3341246,1.4922014
3.289201,0.7846173
3.4761093,1.1218879
3.3275132,1.4830164
2.9678128,1.5431986
3.1440845,1.4289443
3.0013835,1.3236645
4.253319,1.2273724
3.5648243,1.4680518
4.0372224,1.3055663
3.309577,1.5462959
3.2724748,1.1670218
3.3282402,1.3085644
3.8915856,1.4169732
3.638658,1.3807538
4.3503413,1.148911
3.9657767,1.450095
3.678623,1.4440448
4.2068143,1.1248301
3.987003,1.2214142
4.062089,0.9561684
3.3419168,1.3626709
4.1773295,1.2574385
4.2610593,1.11294
4.156776,1.0648322
3.3009586,1.5251744
3.3124273,0.9863238
3.0605166,1.279895
3.9277456,1.23325
4.2840953,1.2875777
3.5950313,1.4470029
3.810253,1.3205616
4.341669,1.0648322
4.138961,0.9772662
3.5386837,1.5162709
3.655199,1.4048337
4.605952,0.39967373
4.2992153,0.9894498
3.2683406,1.507181
3.0400054,1.4861469
3.9740667,0.89927316
3.36616,0.8876173
3.7802138,1.3656751
4.33422,0.90794855
4.582197,-0.38721615
3.026267,1.3807538
4.4944735,1.2092469
4.1743875,0.9111576
3.3154824,1.3207692
4.171998,1.2844307
3.5484605,1.3025473
3.0510194,1.4709982
3.6677253,1.3298045
4.616034,0.7512791
3.8878293,1.4861469
4.089294,0.9986952
4.214836,0.8870544
3.2941208,1.4831592
4.1727014,0.9595184
3.6190703,1.2569581
4.1483645,1.1280761
2.909319,1.6909046
3.8547409,1.1852587
4.079837,1.0678145
4.219294,1.1370374
2.7861946,1.5137502
2.9001646,1.6516656
4.158942,1.2092469
2.9103942,1.2725377
3.5558484,1.4530123
3.0510232,1.3868556
4.3479643,1.1159432
3.5166943,1.4109459
3.7885845,1.3506356
2.7848444,0.5646661
2.8047078,1.3240765
3.0128698,1.3898746
4.2061396,0.8267225
2.9070885,1.4352071
3.0754986,1.5454308
3.1299438,1.4353665
3.2086098,1.1248301
3.144027,1.5764565
3.5187304,1.0107238
3.5194154,1.6757784
3.8206005,0.9986952
4.0251036,1.0496056
4.2505407,0.90525603
4.1366177,0.96567196
4.0514336,1.1580608
3.5705829,1.4199557
2.749358,1.4440448
4.294715,0.9111576
4.12148,1.1610683
4.150786,0.8750613
4.287041,0.99563515
3.7574742,1.146128
3.2401817,1.4017451
3.560357,1.4410664
4.4282255,0.80618
2.8043728,1.4255342
3.0938911,1.4739248
3.9920683,1.2392995
3.740044,0.90848505
4.43343,0.8331471
3.049509,1.3117539
4.199676,0.9894498
4.258862,0.9143432
3.287584,1.4320067
4.098942,1.0285712
4.3415866,1.2543063
4.0968046,1.146128
4.0262394,1.2664669
3.1584144,1.3692158
4.286857,1.100715
3.5176399,1.4380674
2.9668126,1.3991543
4.5150223,1.5132176
3.9334705,1.2873538
2.984813,0.83695674
3.9636312,1.4380674
3.621445,1.3115419
3.9346018,1.4199557
3.0863237,1.5373152
3.3832684,1.4590908
3.0842888,1.5524249
3.3116922,1.4923413
4.8984065,0.6190933
3.6292424,1.4620984
3.809401,1.3205616
3.7929175,1.4981726
4.604058,0.6190933
3.463334,1.4771212
4.2526236,0.99563515
3.4561186,1.3567904
3.5745983,1.2904798
3.55179,1.4740705
3.0885777,1.3147097
3.652972,1.5011963
3.1208303,1.5310955
3.4173355,1.3598355
4.2481294,0.9712758
3.0899565,1.3658623
3.388455,1.3537239
4.1697683,0.90525603
3.4332056,1.507181
3.3538878,1.4952668
3.2604618,1.5132176
3.983826,1.224274
3.5490246,1.5102769
3.9118292,1.278525
4.262803,0.83569056
3.5132594,1.5041989
3.3481255,1.4470029
2.8385916,1.2853322
3.504671,1.4530123
4.2332344,1.1972805
3.4824548,1.3868556
3.0589561,1.6033609
4.3313203,0.968483
4.246342,0.7363965
4.1839294,0.9652017
3.8169053,1.3988078
3.781826,1.1159432
3.0571842,1.2314696
3.8431678,1.2664669
2.932011,1.4204508
3.1001675,0.68304706
3.2800126,1.3747483
3.5033112,1.41397
3.9074862,0.9561684
4.1526437,1.0464952
3.8264027,1.1760913
3.4638445,1.3356584
3.38303,1.3447851
3.8021755,1.3085644
3.4187863,1.4857215
3.9225035,1.0378247
4.3621817,1.2121875
3.0877202,1.217484
3.2879767,1.4530123
4.0864034,1.3416324
3.1792738,1.4440448
3.8599305,1.1038038
3.524729,1.4079006
3.0272162,1.6517625
3.0591483,1.2750809
3.2772415,1.5278876
3.2103808,1.3025473
3.4396384,1.3868556
4.708565,0.75434834
4.095357,1.1038038
4.249524,0.9986952
4.0946927,1.0318123
3.9510636,1.3656751
2.8867414,1.1254812
3.6328483,1.3416324
3.676669,1.3928727
4.557114,0.65801144
2.5452478,1.5704261
4.4315596,1.0437552
4.2969503,0.9294189
3.2270384,1.4079006
3.2371438,1.4530123
3.387405,1.3626709
3.3467658,1.3838154
2.8411615,1.2971036
4.4154434,1.1760913
2.7716386,1.3743817
2.5880542,1.7029473
3.2044103,1.4169732
3.25275,0.28780174
3.0496016,1.4178038
3.4398673,1.4109459
4.2725244,0.8692317
3.868142,1.2725377
2.990166,1.4080703
4.1989937,1.1673173
3.2195084,1.2327421
3.3945944,1.3778524
2.8837295,1.0976044
3.5216424,1.4019172
3.864313,1.4801507
2.6552072,1.2898118
2.4835806,1.7121444
3.6523724,1.0802656
4.2662044,1.23325
4.1716614,1.2723058
3.3076756,1.4801507
3.4168906,1.34183
4.2352304,1.3085644
3.8595903,1.2033049
3.2186708,1.787177
3.6811903,1.3565995
3.8583617,1.0948204
3.6397688,1.269513
3.4884274,1.3445888
4.295458,0.7363965
3.7605066,1.3477203
3.4659848,1.4559102
3.4921818,1.4470029
3.6756217,1.3445888
4.1632757,1.2092469
3.219183,1.4680518
2.9504414,1.4468477
4.892189,0.32633585
3.4935036,1.4048337
4.186436,1.2033049
3.7366967,1.1010593
3.368879,1.4922014
3.0012996,1.2748504
3.207755,1.3928727
3.8503573,1.3898746
3.027054,1.2727696
2.9308817,1.6547539
2.9797845,1.3811151
3.487079,1.2513949
4.267407,1.2151086
3.057496,1.4199557
3.8074982,1.2904798
3.925202,1.1248301
4.3034997,1.2211533
4.1592016,1.1248301
4.202714,1.2633994
3.523401,1.3445888
2.9306238,1.4079006
2.8191497,1.5855736
4.8169127,0.7185017
3.9022899,1.3055663
2.742676,1.3238707
2.706191,1.2792106
3.9474375,1.3236645
3.5669503,1.5493711
2.9976194,0.65513843
3.5347767,1.4530123
4.158496,1.1731863
3.8486438,1.0017337
3.2049692,1.449941
3.1286175,1.4981726
3.4402847,0.45331833
3.6530108,1.5102769
3.5287266,1.3807538
4.1346993,1.0224284
3.9543133,0.99825937
3.6259422,1.3718065
3.7462933,0.9595184
3.5791967,1.2907022
3.4875894,1.5373152
4.080193,1.224274
3.1441061,1.5765717
4.370011,1.2301934
4.1432147,1.3205616
3.1274579,1.3300077
3.2005057,1.1883659
3.9581072,1.1972805
3.7071166,0.9324738
3.1577535,1.333044
2.9570475,1.4256972
3.4096532,1.3988078
2.7613163,1.5639554
3.2390413,1.4258602
3.6780741,1.3958504
2.9348948,1.471585
3.667436,1.4620984
2.8160439,1.4801507
3.7026043,1.2422929
4.3076825,1.2092469
2.7670524,1.3453737
3.6879256,1.2452658
3.4785314,1.158664
3.404467,1.4350476
3.144601,1.4440448
3.3162317,1.437909
3.7512367,1.4861469
