logProt,logRvar
3.3707516,1.6787914
3.1241915,1.6517625
3.56194,1.618571
4.258526,-0.38721615
4.104941,1.5854608
3.4081135,1.2182729
3.6176116,1.2392995
3.9013562,1.4650853
3.792791,1.1821293
3.526699,1.5493711
3.1991346,1.618571
3.8832629,1.2092469
3.1279626,1.3447851
3.7544618,1.2844307
3.529026,1.3115419
3.75292,1.41397
3.457939,1.2907022
2.9077053,1.8444151
3.5038679,1.269513
3.2616243,1.5673794
3.731645,1.5884959
3.3492284,1.4289443
3.1240327,1.4951279
3.5644722,1.4831592
3.2541604,2.0329812
3.2371912,1.3898746
4.0962996,1.1911714
3.4949684,1.4740705
3.765257,1.1942368
3.8533194,1.2182729
3.303275,1.5974758
4.519308,0.07188199
4.35881,1.1731863
3.793013,1.3567904
3.1832683,1.6005373
3.7269795,1.5825179
3.4052372,1.41397
4.255356,1.1852587
3.778482,1.2151086
4.5026655,1.1430148
3.3894062,1.4169732
3.6971443,1.3626709
3.7610695,1.6426623
4.018778,1.1550323
3.6470428,1.4951279
4.042024,1.3055663
3.3674726,1.4620984
4.0725775,1.4680518
3.172703,1.4258602
3.8613505,1.6156344
3.6588771,1.5011963
4.487971,0.6946052
3.0465949,1.2873538
4.060775,1.1309767
3.8709908,1.269513
4.0089474,1.4470029
3.1843789,1.6697816
3.389144,1.4680518
4.014932,1.2904798
3.3723571,1.2846563
3.2291155,1.618571
3.3104517,1.4891144
3.1612897,1.525304
3.24409,1.6336704
2.9041288,1.3838154
4.657008,1.2151086
3.217093,1.6396856
3.4747949,1.2452658
3.1793509,1.5011963
3.3777208,1.4771212
4.490249,1.0464952
4.026631,1.1972805
3.6887422,1.3296013
4.2428627,1.3144993
3.600639,1.3115419
4.1353993,1.5011963
4.212916,1.6035774
3.9734812,1.450095
3.666274,1.1519824
3.4848573,1.5614592
2.9808836,1.7781513
4.00352,1.525304
3.8105798,1.3416324
3.252539,1.5974758
3.2201197,1.6728364
3.8987427,1.5825179
4.23836,1.4620984
3.3623762,1.3686588
3.281222,1.3809345
3.531078,1.2484637
4.7952366,1.3988078
4.046233,1.5282738
3.1147597,1.618571
4.085357,1.146128
3.4294832,0.9474337
3.4795988,1.3506356
4.1662335,1.2935835
3.345966,1.3057811
4.2181506,1.0856473
4.295918,1.4861469
3.0487058,1.467904
3.8689973,1.4199557
3.6987154,1.4891144
3.507385,1.4831592
2.9727926,1.243038
3.8552742,1.2725377
3.32473,1.5614592
4.4422116,-0.19382003
3.5033267,1.4861469
4.134389,1.3567904
3.3598478,1.4650853
3.5645106,1.2484637
3.1368191,1.6697816
3.3509789,1.3537239
3.540427,1.6245915
2.9923668,1.8232785
3.1573167,1.6306312
3.0362434,1.657725
2.433236,1.3721752
4.064132,1.4922014
2.9587944,1.392697
4.0973253,1.3838154
3.5353167,1.3658623
3.2482266,1.4922014
4.2626905,1.0257154
3.2988067,1.449941
3.221141,1.6848453
3.5906675,1.3477203
4.093679,1.5342801
4.6110063,0.2855573
3.7903008,1.594503
3.6025944,1.4711449
2.9540029,1.4711449
3.2577856,1.5041989
3.007876,1.3089911
4.9319954,-0.13667713
3.6108575,1.1731863
3.695769,1.4199557
3.2493494,1.6637951
3.2026377,1.4952668
3.3015807,1.4107772
3.782565,1.4320067
4.10414,1.4320067
3.39236,1.3296013
3.7602704,1.2422929
3.2856004,1.4289443
3.8700566,1.4861469
4.0227356,1.2392995
3.0896337,1.392697
3.3383684,1.4109459
3.1959329,1.4109459
3.0908482,1.5342801
3.1713617,1.5915098
3.9838314,-0.2596373
3.661296,1.1550323
4.1074276,1.426023
2.833475,1.6607707
3.9422631,1.1852587
3.4089136,1.422918
4.3395824,0.037426513
3.4579034,1.6215917
4.161665,1.1430148
3.86756,1.3205616
3.4217134,1.7299743
3.633949,1.278525
3.1489093,1.5794406
3.981717,1.2664669
4.57153,0.9263424
3.3035336,1.6065962
4.0976977,1.5011963
3.659992,1.5223138
3.9685612,1.3296013
3.087184,1.8413595
4.031323,1.5794406
3.2970576,1.6878855
3.6146188,1.5584686
3.483453,1.6336704
3.1474307,1.3660492
3.0002403,1.3932241
4.731991,0.8932068
3.0591068,1.6005373
2.7983508,1.5825179
3.341749,1.4922014
3.4483778,1.5614592
3.844463,1.1880844
3.359521,1.6215917
2.9504752,1.7269716
4.340434,0.6314438
3.400142,1.3236645
4.234373,1.3326404
4.1452923,1.4650853
4.831287,0.5797836
3.7982416,1.2003032
3.153893,1.5975856
2.96811,1.6727442
3.386302,1.5433229
2.9969854,1.913602
3.800968,1.5915098
2.9600992,1.4800069
4.493594,1.1248301
3.982691,1.2664669
3.206853,1.4077307
4.3760056,0.923244
3.4460654,1.2422929
3.69476,1.2543063
3.9713273,1.5193028
3.4224975,1.4169732
3.8837814,-0.050610002
3.8872652,1.281488
3.2786405,1.281488
3.209158,1.5132176
3.358289,1.6217992
4.3863378,0.42324588
2.961822,1.335859
3.5959024,1.3115419
3.155102,1.4740705
4.6389737,0.54654264
3.529024,1.1852587
3.7326252,1.2633994
3.2867713,1.5433229
3.7545867,1.2904798
3.2517047,1.6336704
3.9054012,1.2755417
3.1581388,1.3326404
3.9723616,1.1370374
3.561577,1.3506356
3.6279457,1.2390491
3.540205,1.3447851
3.8381476,1.4410664
3.4657228,1.224274
4.1439767,1.1159432
3.0792532,1.8895258
3.369377,1.594503
3.2816012,1.6487502
3.8418815,1.2182729
3.5276673,1.723948
3.806572,1.3144993
3.4923804,1.5132176
3.5070179,1.41397
3.2901576,1.5674969
3.6434429,1.1159432
4.001828,1.5313512
3.2640774,1.34183
3.469884,1.4861469
3.6963754,1.3085644
3.5727103,1.4079006
3.8913195,1.052694
3.2513952,1.4169732
3.1632895,1.5342801
3.9927368,1.1911714
4.660845,0.39967373
3.3398762,1.5342801
3.9011087,1.1218879
2.9423141,1.7209858
3.3763165,1.5162709
4.0177298,1.146128
3.520775,1.4109459
3.7986362,1.4951279
3.4738185,1.5011963
4.148356,1.2211533
4.053838,1.4831592
4.1283407,1.3296013
3.3256533,1.3506356
3.290983,1.4199557
3.3838677,1.2848817
3.6579716,1.3747483
3.9667413,1.5162709
3.1328418,1.5464193
3.5095837,1.5464193
3.7028742,1.1068705
3.8131635,1.2513949
3.2164042,1.5704261
4.086069,1.2422929
3.337452,1.5584686
3.0188494,1.9738203
3.9891398,1.6065962
3.7743447,1.2513949
4.5060368,0.7817554
4.544505,0.7874605
3.7082722,1.5794406
3.4684272,1.1646502
3.2514715,1.3596457
3.5551932,1.2603099
3.309445,1.4530123
3.3585856,1.3506356
4.3531165,1.2033049
3.5520897,1.2664669
3.2155528,1.7179201
3.7553797,1.2513949
4.427111,1.5011963
3.7053971,1.2121875
4.2483616,1.1159432
4.1291733,1.2844307
3.2229187,1.6126779
4.7569537,-0.3098039
3.3285713,1.3031961
3.6752634,1.525304
3.2159674,1.4289443
2.9851992,1.6065962
3.6538105,1.2362852
3.2373586,1.6366885
3.4808688,1.4410664
3.3006263,1.6005373
3.54165,1.4320067
4.010941,1.0948204
3.1082401,1.5854608
4.0822697,1.1248301
3.6641612,1.4560622
3.4234514,1.6065962
3.1942286,1.4440448
3.1758065,1.5193028
3.7717934,1.690816
3.5593677,1.2964458
3.271468,1.618571
3.7037494,1.4680518
4.434115,0.9623693
3.5067856,1.1159432
3.767467,1.1731863
2.8914006,1.913602
4.39753,0.5171959
3.0232882,1.7209858
3.6235483,1.690816
3.9945092,1.4560622
4.276711,0.9111576
3.7812572,1.5614592
3.940646,1.2422929
3.4087873,1.5975856
3.527497,1.3205616
3.6554084,1.5644293
3.811855,1.2964458
3.3602612,1.612572
4.1061215,1.0920185
3.912505,1.1942368
4.0379353,1.5403295
3.8696547,1.5403295
4.050767,1.3176455
4.2726607,0.9745117
4.1252832,1.4891144
3.7033672,1.979867
3.7064052,1.2153732
3.1708176,1.6787914
3.1873443,1.4801507
3.7902744,1.2182729
3.4050193,1.3388548
3.281116,1.627673
3.6250296,1.2392995
3.6128418,1.5464193
3.548115,1.281488
3.830025,1.4590908
3.2624056,1.2664669
3.991242,1.1430148
3.9924328,1.4861469
3.6859827,1.3115419
3.5742471,1.1852587
4.30122,1.3778524
4.0673747,1.1699681
3.8219435,1.5614592
3.5649688,1.41397
3.3027995,1.6277753
3.662829,1.1580608
4.274801,1.4410664
3.4067366,1.5884959
3.501215,1.2132521
4.66141,0.9804579
3.3496625,2.015192
4.2106175,0.76641285
4.635427,1.4620984
3.3739722,1.6818742
3.8086047,1.5854608
3.9576552,1.148911
3.676404,1.2273724
3.325377,1.5583485
3.3690174,1.5644293
4.3209233,1.1670218
3.6158228,1.2543063
4.1224346,1.1670218
3.6757498,1.281488
3.3282847,1.4861469
4.604576,0.13987908
3.1678421,1.41397
3.376388,1.5011963
3.738282,1.1972805
4.957832,0.7067178
4.1594667,1.5193028
3.8781676,1.2455127
3.312566,1.5524249
3.8075821,1.5794406
3.6542115,1.6035774
3.555024,1.3085644
3.9330533,1.2062861
3.8307629,1.1972805
3.311405,1.6487502
3.5068119,1.3898746
4.005391,1.5041989
3.7989738,1.3356584
3.5546155,1.4740705
3.4306252,1.723948
4.3079505,1.4079006
3.430533,1.4740705
4.447625,0.9623693
4.1962376,1.3958504
4.0527854,1.2484637
3.5583675,1.4289443
3.2259257,1.5976951
2.9077587,1.3958504
3.8341637,1.4019172
3.987653,1.5493711
4.0447245,1.657725
3.3875854,1.4109459
3.1182256,1.9768541
3.8333836,1.6095945
4.213247,-0.3098039
4.4946275,0.7126497
4.2170563,0.77597433
3.2957659,1.6065962
3.5921426,1.2545481
3.3392406,1.6517625
3.4300067,1.2335038
3.73081,1.1852587
3.4654489,1.5794406
3.3051221,1.5704261
4.2068677,1.4289443
3.495385,1.883491
4.7135587,-0.22184873
3.7312634,1.422918
4.885072,0.045322984
3.0969322,1.6396856
2.9722526,1.7932315
3.3081193,1.2000293
4.715604,0.510545
3.2085044,1.5524249
3.3327403,1.5584686
3.9687777,1.1792644
4.357628,1.4590908
3.1159241,1.627673
4.089362,1.278525
3.3783135,1.6818742
2.9503133,1.7359979
3.473121,1.4590908
4.0153065,1.1760913
4.55713,0.06069783
3.6646192,1.4831592
3.8397305,1.4169732
3.7664208,1.2121875
3.2880635,1.5403295
4.71496,0.7032914
4.0130687,1.2664669
3.3923564,1.6216954
3.2135587,1.31133
3.9115658,1.2484637
3.1135008,1.3182721
4.1480756,1.6005373
3.5866277,1.6156344
3.346005,1.627673
4.06556,1.3296013
3.073119,1.5603849
3.3538268,1.6457169
3.3529222,1.3537239
3.169079,1.9497315
3.2351925,1.3027637
3.8046124,1.4650853
3.7273927,1.2153732
4.0028477,1.1280761
4.3263326,0.9294189
3.4594212,1.5132176
4.004743,1.1280761
4.1188455,0.80618
3.188387,1.3868556
3.8950336,1.1670218
3.0516748,1.9677819
3.8151877,1.278525
3.6812224,1.507181
3.7430356,1.5011963
4.005694,1.1849751
3.0474894,1.4680518
3.555583,1.4530123
4.12021,1.3928727
3.1618013,1.4201208
3.6361883,1.2033049
4.221705,0.4440448
3.3067973,1.6817838
3.459821,1.6336704
3.8150356,1.2664669
3.8954644,1.5132176
3.5035048,1.3445888
4.0446305,1.1880844
3.2243056,1.6035774
3.6540015,1.3477203
3.6050098,1.507316
3.7234554,1.1852587
3.5781696,1.4109459
3.5377536,1.4560622
2.9843614,1.7390182
4.7366796,0.7242759
3.4207547,1.5223138
3.8373828,1.3085644
3.5535665,1.2484637
3.760315,1.1852587
4.1966867,1.2182729
4.1912103,1.2273724
4.567479,1.1699681
3.1042743,1.5674969
4.0861406,1.5041989
3.6642087,1.5644293
3.7721696,1.4801507
3.822056,1.449941
3.6210043,1.2690457
3.7601216,1.4109459
3.4171474,1.5342801
4.1736417,1.5132176
3.7544842,1.507181
4.7536044,0.45939252
4.1205797,1.2092469
3.2896984,1.6366885
3.7915046,1.4019172
3.343239,1.4077307
3.389976,1.3928727
4.22863,1.2995073
3.1923156,1.5794406
3.499883,1.1880844
3.7821147,1.2904798
4.1696057,1.11294
3.951557,1.2422929
3.7940443,1.23325
3.9243155,1.3567904
4.5370455,0.69108146
3.6321065,1.5433229
3.8662274,1.1519824
3.5954328,1.5193028
3.3208852,1.3688445
3.6171873,1.3326404
3.1732302,1.5704261
3.2601123,1.5041989
4.382939,0.39093512
4.405301,1.7450747
3.7945964,1.5614592
4.034324,1.5644293
3.6546302,1.3838154
3.953247,1.4620984
4.4627333,0.7067178
3.3435855,1.3988078
3.1221137,1.4048337
3.9294755,1.2151086
4.337222,0.7458552
3.3079975,1.3236645
3.5650182,1.5554572
5.3581076,0.24551266
3.327299,1.4922014
3.6705909,1.4350476
3.4219403,1.5223138
4.207078,1.2844307
3.1023972,1.2612629
3.6712425,1.4620984
3.277294,1.627673
3.2684395,1.6396856
4.3547797,1.1338581
3.6495507,1.4861469
3.9484248,1.2574385
4.273131,1.2211533
4.0281606,1.4320067
3.7284985,1.2603099
4.228035,1.2603099
3.2717404,1.5884959
3.6794229,1.4440448
3.5995345,1.1580608
4.5338387,0.72181064
3.1421745,1.4831592
3.6847243,1.41397
4.4348083,1.3928727
3.9409711,1.3838154
3.5097091,1.3205616
4.462219,0.7846173
3.103022,1.3838154
3.148143,1.5553364
3.6049478,1.2964458
3.3709545,1.4981726
5.1602464,0.36548796
4.2288923,1.1911714
3.7509737,1.2062861
3.4911275,1.5464193
4.1280775,1.2452658
3.7172418,1.2362852
4.468422,0.6794279
3.3451786,1.9316612
3.2617683,1.6757784
3.121196,1.751048
3.9340732,1.3296013
3.709307,1.5313512
4.0474663,1.224274
4.1959577,1.224274
3.1384125,0.456366
3.1606107,1.594503
3.979925,1.1673173
3.758618,-0.3098039
3.205316,1.6787914
2.986621,1.3628592
3.2461095,1.3838154
3.6933682,1.2151086
4.0180974,1.1972805
3.2313702,1.2607867
3.7928827,1.2211533
3.4385529,1.6005373
4.3468084,-0.38721615
4.2392826,0.46834734
3.116091,1.6095945
4.386813,1.0136797
3.4096868,1.4831592
2.9207897,1.5462959
3.8725872,1.3928727
3.5084612,1.3176455
3.6404936,1.3868556
3.140793,1.5673794
3.520241,1.5704261
3.1205885,1.9075726
3.9921331,1.5403295
3.0144649,1.4891144
3.3126268,1.7480329
3.8089013,1.3176455
2.8306394,1.9106244
3.565739,1.7631284
4.135635,0.76342803
3.8661108,1.2725377
3.4292045,1.1731863
3.6453419,1.2574385
3.3246531,1.5193028
4.771257,0.61066014
3.7581248,1.2995073
4.3686905,1.0195317
3.6178737,1.2003032
3.7712123,1.2121875
3.2135139,1.627673
3.4221451,1.4951279
4.0214033,1.5342801
3.6581457,1.3267454
3.784947,1.4199557
3.9396152,1.4981726
3.5265598,1.2633994
3.8590279,1.2579185
3.3162568,1.3265407
3.2956982,1.6878855
4.208152,1.2964458
3.6915472,1.2964458
3.4378011,1.6457169
3.6644366,1.4109459
3.4921296,1.5915098
3.9261417,1.2121875
3.4788902,1.3356584
3.595344,1.2151086
3.4593396,1.3477203
3.4386346,1.5342801
3.0480459,1.4922014
3.519744,1.5974758
3.388193,1.6215917
3.2206585,1.6095945
4.228537,1.7028612
3.1997874,1.6487502
3.3232424,1.7661153
3.814836,1.1699681
4.671757,0.20951502
3.6962876,1.3055663
3.8877547,1.3144993
3.3371503,1.3178545
4.1946187,1.3386557
2.9530883,2.0591466
3.535355,1.2211533
3.1988208,1.5915098
3.76888,1.4711449
3.3378148,1.5795549
3.5365362,1.5132176
4.337258,0.79098845
4.1933937,1.1821293
3.0882258,1.787177
3.7857146,1.6787914
3.9325664,1.281488
3.2664537,1.7661153
4.1101,1.3356584
3.4038281,1.5975856
4.942551,0.59549624
3.3368068,1.612572
3.2766829,1.5132176
3.9922416,1.2392995
4.0965824,1.4922014
3.3636236,1.3688445
3.745181,1.4861469
3.3626683,1.3747483
2.9614475,1.431846
3.6594796,1.1580608
3.838282,1.2422929
3.3806102,1.627673
4.2089057,1.269513
3.3363187,1.7299743
4.3721566,0.968483
4.068465,0.8692317
3.4646919,1.2513949
3.8407717,1.1942368
2.976281,1.429106
3.8430426,1.7751734
4.0760655,1.148911
3.6482692,1.7028612
3.4406116,1.2214142
3.6280432,1.3416324
4.511825,0.4297523
3.1771314,1.3598355
4.1625404,0.053078443
2.9958043,1.6547539
3.1130571,1.5854608
4.2412214,1.5162709
3.246283,1.6095945
5.782503,-1.09691
4.458887,1.1099159
3.7831316,1.1972805
4.1702447,1.3807538
3.460688,1.5884959
3.6537871,1.3445888
3.631225,1.2422929
3.800715,1.1580608
4.2355986,1.2574385
3.65164,1.525304
3.6244485,1.4530123
3.1919873,1.4590908
3.5287392,1.5464193
3.1840768,1.4470029
3.6148376,1.5373152
3.3796105,1.4169732
3.9219985,0.8267225
4.491868,0.57054293
4.3086658,1.0346285
3.892206,1.3144993
3.7319858,1.5464193
3.8485851,1.4650853
3.5190406,1.5342801
3.3680859,1.3898746
3.4594827,1.5554572
3.4918432,1.5011963
3.7591727,1.3958504
3.8752084,1.2513949
3.101411,1.612572
3.9171712,1.4320067
3.4867435,1.5644293
3.2031217,1.2489536
3.3138676,1.5223138
3.627521,1.5794406
3.7779086,1.2121875
3.1451235,1.6488477
3.531019,1.4740705
4.307011,1.3778524
3.4211123,1.6667987
3.423353,1.2392995
3.0339613,2.016532
3.6710796,1.2182729
4.0924964,1.2452658
3.0388608,1.6999243
3.274019,1.4019172
4.052696,1.2392995
3.5394962,1.2121875
3.0778942,1.4798632
3.200813,1.6006463
3.2599359,1.3176455
4.092619,1.1972805
3.6648922,1.5342801
3.4869812,1.6487502
3.7951233,1.1610683
3.774107,1.2633994
3.8627365,1.278525
3.3677363,1.4891144
4.058635,1.2603099
3.9929206,1.2062861
2.847533,1.9998262
3.8104794,1.4951279
3.300827,1.8323172
3.2924297,1.6396856
3.7789073,1.4440448
3.8773174,1.1792644
3.7971869,1.2574385
3.4220855,1.627673
3.8605433,1.1792644
3.257348,1.5041989
3.2071743,1.6728364
3.3658535,1.4801507
3.2825882,1.6245915
3.4586642,1.5282738
3.5864468,1.426023
3.369538,1.4410664
4.4250193,-0.26760623
3.262851,1.6426623
3.5011373,1.618571
4.6168365,0.5378191
3.4083343,1.6215917
3.5452087,1.4258602
3.0347943,1.9015673
4.0007057,1.3747483
3.756598,1.3326404
3.8477862,1.2362852
3.061411,1.690816
3.8956213,1.2844307
3.0482948,1.6156344
3.7472355,1.2964458
3.5675929,1.627673
3.4873586,1.5854608
3.6183467,1.2182729
3.6288185,1.3386557
3.438303,1.5704261
3.078143,1.6697816
3.355881,1.2817149
3.0816693,1.3624825
3.4048893,1.627673
3.7369814,1.3807538
3.314811,1.5614592
3.3320708,1.5313512
4.195372,0.6522463
3.6974673,1.5041989
3.49569,1.4891144
4.2136245,1.4981726
3.9565184,1.1972805
3.091965,1.6005373
4.717844,0.0128372125
4.581764,0.25285304
3.3727412,1.3747483
4.4456162,0.025305841
4.2638764,1.0827854
4.605163,0.28780174
4.7343435,0.21484384
3.5159678,1.4380674
3.2896075,1.2671717
4.0397935,1.5342801
3.2254624,1.5794406
3.4116518,1.2211533
3.1073952,1.32695
3.8832254,1.3267454
3.5869014,1.594503
4.154074,0.6766936
3.3544176,1.4199557
4.133658,1.3386557
3.397665,1.5825179
3.682884,1.3718065
3.881549,1.5041989
4.5407596,0.72754127
3.6826622,1.7209858
3.9185674,1.2633994
3.1805851,1.6486527
3.159209,1.6667987
3.5757525,1.5884959
3.184902,1.4560622
3.364877,1.3747483
4.040974,1.6637951
3.8463986,1.0678145
3.2062953,1.5584686
3.932905,1.2153732
3.4479928,1.3506356
4.702762,-0.17392519
3.1727102,1.591621
2.9656982,1.6426623
3.1016076,1.6426623
3.3532493,1.4590908
3.577074,1.5554572
3.3590634,1.3958504
2.9704506,1.3778524
3.5866194,1.3807538
3.1643147,1.6065962
3.4266956,1.2214142
3.131687,1.4711449
3.098558,1.4981726
3.5249372,1.3807538
3.3946927,1.1760913
3.0159688,1.6547539
3.3270645,1.4410664
4.322903,1.0257154
4.1495376,-0.3467875
3.8202627,1.618571
3.5098546,1.2000293
3.6932654,1.281488
4.0283394,1.2482185
3.2633076,1.6667987
3.8183448,1.2301934
3.6423633,1.146128
3.9129617,1.1218879
3.5186036,1.3176455
3.6858249,1.2574385
3.3143928,1.5673794
3.3622086,1.5524249
3.0361223,1.6968803
3.5477412,1.3176455
3.8231115,1.2844307
3.5150278,1.278525
3.139224,1.5041989
3.1495395,1.5373152
3.5660455,1.2904798
3.634622,1.5614592
3.5929897,1.5464193
3.7448113,1.2633994
3.4515355,0.7160033
3.1163666,1.5101427
3.335913,2.1554575
3.8739026,1.3265407
4.201971,1.5132176
