logProt,logRvar
3.3685644,1.396025
3.7058718,1.5223138
4.310016,0.5352941
4.382861,1.2211533
3.7623458,0.93500316
4.4792585,0.80002934
3.325482,1.5223138
3.2225828,1.3354579
3.5982454,1.2875777
5.194831,-0.25181198
3.7428,1.2574385
3.891326,1.4470029
3.8135052,1.1550323
3.703576,1.4771212
3.7412121,1.2151086
4.067533,1.1099159
3.0055394,1.2559958
3.6582613,1.1338581
3.4994202,1.2301934
3.3957572,1.5132176
4.385345,1.0043213
2.9093988,1.6457169
4.1257586,1.0557605
3.539222,1.3508292
3.9729369,1.1430148
3.9333656,1.1280761
3.9928865,1.5464193
3.8528256,1.1370374
3.3796241,1.4079006
4.131831,1.4650853
3.233777,1.3626709
2.9880624,1.6607707
3.397578,1.525304
3.8527682,1.148911
3.3891263,1.2935835
3.1357126,1.3776704
3.201996,1.6697816
3.557476,1.3898746
3.6004095,1.4380674
3.0344777,1.5915098
3.5045233,1.1792644
3.5729134,1.6215917
3.0001283,1.6065962
4.020576,1.4109459
3.5362258,1.6005373
3.1939032,1.5975856
3.8729708,0.70070374
3.5879912,1.3025473
3.917599,1.146128
3.1063614,1.4983106
2.8972147,1.6667987
4.19533,1.1398791
3.0573184,1.5193028
3.2496178,1.5644293
3.4970963,1.5102769
3.486641,1.41397
3.450817,1.4801507
3.961601,1.1309767
3.5262928,1.5011963
3.770162,1.224274
3.0080285,1.5673794
3.0393715,1.5704261
3.7623436,1.3747483
3.6511807,1.2422929
3.5514066,1.4079006
3.1759374,1.6035774
3.9262025,1.1280761
3.865362,1.2692794
3.610691,1.5282738
3.5542183,1.4801507
3.876596,1.3265407
3.9291837,1.4169732
4.156645,1.3296013
3.901192,1.1280761
2.9656398,1.3420277
3.433258,1.2995073
3.8501656,1.4320067
4.1773973,1.0224284
3.317954,1.4981726
3.5362482,1.3958504
3.1152399,1.5884959
3.967337,1.0678145
4.076972,1.1550323
3.7177792,1.4711449
3.6645408,1.3265407
4.1625056,1.3626709
3.5504663,1.5373152
3.3621523,1.2664669
4.040909,1.2513949
3.1162825,1.3626709
3.956754,1.3928727
3.0317051,1.6035774
3.5442498,1.5915098
3.8570135,1.1373541
3.5304947,1.2755417
3.3510978,1.1945143
3.4064515,1.4891144
3.6969717,1.3506356
4.129274,1.5041989
3.7191615,1.1280761
3.2859626,1.4470029
3.927914,1.0827854
4.214001,1.3718065
2.9732242,1.6547539
3.8404558,1.594503
3.4482088,1.5493711
3.2641232,1.5583485
3.2991934,1.4951279
2.686069,1.6578205
3.2661314,1.2392995
4.1357045,1.5764565
4.081351,1.3236645
3.1234388,1.3624825
3.5661976,1.4440448
3.759976,1.4831592
3.274855,1.5041989
3.8303015,1.2211533
4.5262575,0.79098845
3.7415986,1.2182729
3.0482004,1.4530123
3.4297326,1.4109459
4.284913,0.9804579
3.2041314,1.5342801
4.342594,1.0406023
4.0115376,1.1580608
3.980473,1.4981726
3.5158494,1.0856473
3.0795283,1.5614592
4.018058,1.0618293
3.5573728,1.2725377
3.7731018,1.5342801
3.122493,1.5975856
4.185311,1.0224284
3.9044898,1.3807538
3.5570612,1.5342801
3.313156,1.5342801
3.6094882,1.2273724
3.526518,1.4109459
3.9156067,1.2121875
3.05183,1.5887198
2.9561942,1.6306312
4.15469,0.9986952
3.7505672,1.1942368
3.2934716,1.5041989
4.796719,0.5865873
3.7294655,1.0588055
3.743913,1.5464193
3.392048,1.6005373
3.2818651,1.4079006
3.0934808,1.5734519
3.5286558,1.450095
3.6605103,0.8773714
3.0531871,1.657725
3.3287425,1.3838154
4.085198,1.4320067
3.6763873,1.2003032
3.7136998,1.4289443
3.537776,1.4951279
3.3531117,1.5704261
3.9102902,1.2995073
3.166255,1.3178545
3.9862132,1.2153732
3.9500985,1.4620984
3.8475296,1.1189257
4.153397,1.4680518
3.91191,1.3416324
3.4966965,1.4861469
2.9389434,1.6215917
3.7813127,1.2995073
4.138894,1.3386557
3.871225,1.281488
4.071509,1.0827854
3.9140084,1.1610683
3.2368085,1.4892552
3.2752419,1.5342801
3.7260501,1.5011963
3.82843,1.2033049
3.9609642,1.2484637
2.519025,1.4502491
4.066043,1.1731863
4.2279224,1.4320067
4.2185764,1.0707765
3.9430559,1.3838154
3.1891105,1.5130844
3.6504374,1.4019172
3.1012282,1.6095945
3.5224407,1.3868556
4.214418,1.3416324
3.257292,1.1024337
3.6971786,1.3236645
3.540781,1.422918
3.3631604,1.20412
4.021681,1.3626709
3.8892658,1.2301934
3.4621658,1.1376705
4.0123186,1.0195317
3.2660623,1.281488
3.851554,1.3416324
3.3315022,1.525304
3.5396712,1.3025473
3.199835,1.6366885
3.8785522,1.1068705
3.392906,1.5975856
4.043956,1.1760913
4.1764965,1.2452658
4.1367264,1.0888445
3.525878,1.2844307
3.6349916,1.5433229
3.208726,1.2576786
3.5506284,1.3958504
3.5786347,1.5102769
4.0608053,1.3386557
3.027949,1.4801507
3.4956098,1.5132176
3.5037522,1.4380674
3.6953247,1.1670218
4.2363663,1.0948204
4.737575,0.9986952
3.0198066,1.5342801
3.2242491,1.4560622
3.7956545,1.2664669
4.0630574,1.0856473
3.2413528,1.422918
3.9654214,1.1942368
3.1408865,1.4981726
4.121977,1.2995073
3.5909142,1.23325
3.2469373,1.5584686
3.201413,1.4440448
3.2572634,1.618571
4.050426,1.4922014
3.9228287,1.1670218
3.1054502,1.3174365
3.4213896,1.4109459
2.7709665,1.4861469
4.145751,1.3296013
3.3554864,1.4320067
3.741807,1.0827854
3.102908,1.6186756
3.2236965,1.5132176
3.1995995,1.5310955
3.2023427,1.5286596
3.329959,1.2365372
3.758084,1.4350476
3.9585197,1.3626709
3.4831362,1.5403295
3.2160213,1.5133508
3.2298074,1.6095945
3.512069,1.1643529
3.5175226,1.1519824
3.4477527,1.3898746
3.9273806,1.052694
3.667602,1.2362852
3.1295886,1.5464193
4.0335975,1.4620984
3.6678314,1.4109459
3.7317028,1.4320067
4.2662797,1.0888445
3.7774677,1.2725377
3.888958,1.1309767
2.8121386,1.6637951
4.094667,1.0766405
3.6398637,1.0948204
3.9877117,1.1880844
3.7658558,1.4350476
4.9528437,0.056904845
3.2324312,1.6094877
3.9702673,1.1580608
3.07635,1.0802656
3.0055928,1.6667987
3.4441566,1.5794406
3.7219625,1.1911714
3.6643894,1.2033049
3.4609509,1.6787914
3.3226035,1.4922014
3.1743276,1.6637951
4.1690426,1.4320067
3.1795778,1.3077099
3.9540286,1.1519824
3.4769177,1.4079006
3.0456812,1.051924
3.8037028,1.3778524
4.273253,1.0737183
2.9317055,-0.26760623
2.9113767,1.7058637
3.7373376,1.3958504
4.6306624,0.9595184
3.479778,1.4468477
3.8859506,1.4289443
4.2406654,1.4410664
3.3244908,1.612572
4.034061,1.4680518
3.3347876,1.5794406
3.7544398,1.4951279
3.5371404,1.5132176
3.3034916,1.3057811
3.309576,1.5281451
3.8458612,1.426023
3.4696367,1.5041989
3.1980271,1.6727442
3.9309692,1.1370374
3.694196,1.4199557
3.9174104,1.0827854
3.6215987,1.4650853
4.005905,1.1099159
3.5400264,1.230449
3.6941662,1.5524249
3.8106835,1.1398791
3.1083477,1.392697
3.6311324,1.1099159
4.142424,1.0224284
4.1510553,0.8149132
3.9834855,1.1248301
4.1686015,0.9745117
3.7561927,1.1099159
2.8799293,0.4487063
3.6765168,1.0464952
4.1299176,1.3928727
3.2535975,1.5098742
3.099422,1.6637951
4.08619,1.3055663
4.2721257,1.5223138
3.4519143,1.3144993
3.780686,1.2273724
3.2291498,1.4350476
3.2303104,1.5583485
3.975902,1.1550323
3.9391656,1.1610683
4.0584445,1.3085644
3.6493146,1.5884959
3.742093,1.3656751
3.8686883,1.4831592
3.1338494,1.4619485
4.05338,1.0856473
3.618475,1.281488
3.879046,1.4079006
4.0373316,1.2062861
3.820732,1.2062861
3.8828094,1.0737183
3.1766706,1.6396856
3.692909,1.2725377
3.5927677,1.3506356
4.061707,1.0737183
3.1898217,1.5734519
3.5527062,1.3445888
3.2798202,1.1682028
3.8076062,1.507181
4.071779,0.99563515
3.4384005,1.5464193
4.6244082,0.22271647
3.6348822,1.4590908
4.002973,1.3144993
4.1000223,1.3807538
3.360214,1.2753114
3.7388575,1.2633994
3.720168,1.437909
3.366507,1.3356584
3.2869117,1.3868556
4.0462637,1.1519824
3.8901799,1.1972805
3.7786143,1.1159432
4.1798444,1.0136797
2.927999,1.7300551
3.7069921,1.3838154
3.2975526,1.5644293
3.738411,1.5493711
3.7425714,0.811575
4.256971,1.3807538
4.547912,1.0437552
3.397647,1.6156344
3.5316474,1.3207692
3.6438599,1.4861469
3.193103,1.4740705
3.92069,1.3265407
3.6446512,1.5193028
3.0436103,1.5704261
3.7195592,1.5101427
3.7031698,1.2214142
3.392201,1.4861469
3.3469646,1.4650853
3.9856346,1.5193028
3.4254134,1.507181
3.8811667,1.4590908
2.9414783,1.6667987
3.5902758,1.4320067
3.7563324,1.269513
3.6065574,1.4920616
2.964068,1.5373152
3.546489,1.2964458
2.864098,1.6727442
4.016229,1.1338581
3.442908,1.1702617
4.0631027,1.5373152
3.8361053,1.1821293
3.2149549,0.8773714
3.5284748,1.41397
4.1551137,1.3868556
4.044005,1.3055663
3.526436,1.4440448
3.6409097,1.5162709
3.224581,1.437592
3.3533401,1.3539163
3.96356,1.422918
3.7638688,1.426023
3.4023438,1.5011963
4.117594,1.5313512
3.3108728,1.4468477
3.0846796,1.6426623
4.110155,1.3898746
4.507805,0.9444827
3.3258753,1.1464381
3.4373994,1.56134
3.7978325,1.2392995
3.72459,1.3055663
3.8313098,1.23325
2.996229,1.3988078
3.4573169,1.2964458
3.695504,1.1942368
4.07807,1.007321
4.1054983,1.3656751
4.0844245,0.9745117
3.0182912,1.6667987
3.1858633,1.5162709
3.3234482,1.4107772
4.6783624,0.89597476
3.5341024,1.5433229
3.8709073,1.1942368
3.1273758,1.3807538
3.8369524,1.0047511
3.7933464,1.5342801
3.0492897,1.3958504
3.2569628,1.5975856
3.4359725,1.0802656
3.3079178,1.5101427
3.9120996,1.3416324
3.9269395,1.4952668
3.5812197,1.4650853
3.400451,1.3958504
4.032957,1.3718065
3.9503694,1.3296013
3.3250668,1.627673
3.7209427,1.2723058
4.1190825,1.0856473
3.6221366,1.4410664
3.6341624,1.4199557
4.2328305,1.0496056
3.6445632,1.5704261
3.974364,1.0920185
3.7075994,1.1225436
2.9554515,1.5492486
3.2223063,1.6456188
3.1360219,1.4590908
3.64198,1.1640553
3.95948,1.0588055
3.4890673,1.5102769
3.5043504,1.3265407
3.859823,1.1338581
3.5716028,1.4650853
3.9477844,1.3445888
3.2319245,1.2755417
2.999431,1.4831592
3.3512104,1.4650853
3.8743815,1.5554572
3.3092418,1.5373152
4.4806967,0.8750613
4.118282,1.4350476
3.3255298,1.4891144
3.746859,1.4620984
3.551158,1.2664669
3.4962637,1.3386557
3.475784,1.4350476
4.245027,1.0318123
3.7317755,1.1821293
3.9912062,1.1911714
3.019004,1.3475251
3.8149443,1.0618293
3.6741881,1.1972805
3.580854,1.5041989
4.058886,0.8299467
3.1667812,1.6998377
3.1132882,1.5975856
3.6604774,1.3388548
3.160211,1.6005373
3.856538,1.4410664
3.6588569,1.4169732
3.2816477,1.594503
3.943993,1.1942368
3.431792,1.5102769
3.6418574,1.0948204
3.3803346,1.5041989
3.5716555,1.2935835
3.4043949,1.1547282
2.7633445,1.5199592
3.5647874,1.5764565
3.0254357,1.5764565
3.3184383,1.3447851
3.2511728,1.3718065
2.9902673,1.0770043
3.548944,1.4169732
3.4866064,1.6306312
3.3509634,1.6095945
3.3261583,1.5282738
4.0249248,1.5464193
3.3879235,1.6487502
3.0558395,1.6156344
3.8069973,1.2603099
3.2605956,1.5434471
3.5298655,1.6065962
4.1691895,1.4470029
4.21878,0.9415114
3.1463912,1.5614592
3.973561,1.1580608
3.93761,1.1309767
4.0106273,1.1370374
3.7592201,1.4410664
2.9538517,1.3836359
3.4266267,1.3688445
3.5934503,1.4680518
4.081118,1.0888445
3.146899,1.2997252
3.29499,1.6757784
3.8513553,1.0916669
3.3247514,1.6336704
3.7215068,1.2003032
3.2578738,1.5493711
3.1583831,1.5313512
4.177088,1.2664669
3.0761962,1.5975856
3.9415083,1.0437552
3.3561375,1.67587
3.8708396,1.11294
3.0027125,1.5223138
3.187896,1.6095945
3.8723736,1.4861469
3.3160598,1.100715
3.973798,1.2153732
3.2388558,1.5162709
3.5621593,1.4711449
3.0895705,1.365488
3.178173,1.6637951
4.3216023,1.0017337
3.9475796,1.4680518
3.379955,1.2033049
3.3339198,1.4410664
3.2179284,1.6336704
3.3917994,1.56134
3.3207543,1.4289443
3.5751913,1.1580608
3.802997,1.2062861
4.1894093,1.1398791
3.945158,1.1640553
3.8611658,1.426023
4.604449,0.46538287
3.3926885,1.618571
3.9017904,1.4590908
3.449117,1.3747483
3.4455113,1.3176455
3.5670602,1.2636361
3.8637085,1.4289443
3.7729864,1.3115419
3.7126417,1.2062861
3.5954142,1.4079006
3.0373652,1.5915098
3.6132298,1.3326404
3.8189373,1.1911714
3.039734,1.6215917
3.4801724,1.2392995
3.0723107,1.5493711
2.9186697,1.6366885
3.607863,1.3025473
3.5175397,1.5825179
3.4691594,1.2033049
3.4166236,1.4680518
3.7693386,1.097951
4.2467403,1.3055663
3.754593,1.2935835
4.178556,1.4620984
3.1761878,1.5644293
3.4428225,1.5673794
3.5606847,1.6246945
3.8817747,1.3537239
3.6235015,1.3356584
3.0785248,1.4892552
3.1572986,1.5162709
4.1556377,1.4590908
3.2165549,1.499137
3.2733655,1.5282738
3.7259831,1.5794406
3.7902663,1.0132587
3.9788713,1.1792644
4.448648,1.4199557
3.024297,1.4861469
4.11059,1.097951
4.068438,1.0948204
2.8273454,1.4983106
4.1581955,1.0766405
3.7008917,1.4410664
3.6838133,1.2725377
3.4049597,1.4711449
3.8084116,1.4079006
3.5063758,1.3205616
3.2307785,1.3477203
4.055117,1.3506356
3.2746499,1.4831592
3.5591319,1.1826999
3.1759374,1.6156344
2.8202248,1.5825179
3.6566339,1.4169732
3.3901887,1.4771212
3.7795699,1.1218879
3.596935,1.3176455
3.662986,1.3236645
3.3782494,1.5915098
3.7345057,1.426023
3.5211139,1.594503
4.3291025,1.0496056
4.059539,1.0827854
3.1042998,1.4048337
3.873636,1.3386557
3.74666,1.2484637
3.0802999,1.5224442
3.3682983,1.5884959
4.2162576,1.0374265
3.0750942,1.5102769
3.7256029,1.1068705
3.4906342,1.5162709
3.8202214,1.3055663
3.4558551,1.0711453
3.7060292,1.4320067
3.3123517,1.4801507
3.2293484,1.6426623
2.9662137,1.6396856
3.9721842,1.3356584
3.3361945,1.5884959
3.9278681,1.1370374
3.8348448,1.41397
3.7287123,1.4590908
3.9781916,1.1401937
4.1599607,1.148911
3.1942468,1.7149162
3.469305,1.2633994
3.4789405,1.4530123
3.4099998,1.1132747
3.5349429,1.4952668
3.5702374,1.2964458
4.1073217,1.1309767
3.8885908,1.422918
3.5891068,1.0948204
3.4239182,1.41397
3.7371628,1.4740705
3.621364,1.4922014
3.88618,1.1401937
3.295142,1.5734519
3.2958226,1.3115419
3.8143868,1.4771212
3.1176813,1.5673794
4.0854363,1.1218879
4.547938,0.79657435
3.205745,1.4831592
3.2953672,1.6487502
3.6314287,1.4530123
4.099937,1.3416324
3.3517318,1.2817149
3.5597072,1.2003032
2.7389657,1.5101427
3.517524,1.5282738
4.0501666,1.1010593
3.6122546,1.23325
3.6806068,1.3055663
3.3882403,1.4831592
3.779585,1.2574385
3.0470035,1.6426623
3.1175876,1.6336704
3.454942,1.4711449
3.8254726,1.146128
4.0411205,1.2153732
3.1865757,1.5825179
3.1359997,1.2177471
4.0142727,1.3416324
2.9569666,1.6547539
3.1504054,1.4981726
4.0079646,1.3838154
4.2671328,1.3656751
3.717078,1.4109459
3.459946,1.2664669
3.8284974,1.3386557
3.4214272,1.5193028
4.039755,1.1370374
4.0034575,1.1398791
4.0236692,1.0707765
4.053903,1.23325
3.351492,1.5462959
3.0406737,1.2821687
3.162207,1.5433229
4.095728,1.0437552
4.2442093,1.2422929
3.3724906,1.4981726
3.7777705,1.4891144
3.747233,1.3958504
2.9848912,1.3205616
3.2895036,1.7209858
3.2342842,1.3594561
3.9856102,0.6730209
3.8911157,1.0468853
3.757207,1.0948204
3.7452607,1.1702617
3.7641385,1.1942368
3.9621737,1.0827854
3.266539,1.6547539
3.1767883,1.6065962
2.8108833,1.4593924
3.2276366,1.5583485
2.9492478,1.6065962
4.928396,0.5289167
4.81424,0.5263393
3.1718237,1.6306312
3.7542124,1.4981726
3.6304822,1.5735677
3.8800368,1.4922014
3.332096,1.5644293
3.2189562,1.5674969
3.6739564,1.4650853
3.6789176,1.3085644
3.1689196,1.5825179
4.019488,1.1911714
3.4783852,1.4922014
3.5576427,1.2484637
2.9197557,1.6667987
3.6361663,1.1398791
4.079724,1.2211533
3.2688382,1.278525
3.8805563,1.2633994
3.2751045,1.4981726
3.314512,1.6487502
4.0812874,1.4440448
3.8152122,1.2121875
3.7536018,1.1398791
3.3394055,1.5102769
3.2743218,1.6939027
3.5909812,1.1640553
3.648302,1.0285712
3.3236184,1.2392995
3.4217231,1.4048337
3.2221887,1.4289443
3.0115213,1.5403295
3.840219,1.5464193
3.0796108,1.4801507
3.8945153,1.1218879
3.634746,1.5825179
3.0769322,1.6457169
3.7985985,1.2725377
3.9767616,1.0707765
3.903567,1.2211533
3.7516925,1.3988078
3.5755858,1.2935835
3.8084185,1.6306312
3.67685,1.1670218
3.3892937,1.422918
3.6282558,1.3386557
3.2169306,1.4831592
3.4011352,1.507181
3.2531235,1.5673794
4.1029572,1.1189257
4.0300155,1.3928727
3.349014,1.5554572
3.4950883,1.4019172
3.8528879,1.2092469
4.7910566,0.60422605
3.757521,1.1821293
4.225019,1.3115419
3.8233597,1.1218879
3.8687239,1.2574385
3.807786,1.2182729
3.951515,1.146128
2.8605053,1.627673
4.3305893,1.2935835
3.4209487,1.6156344
3.9999876,1.4199557
4.6536436,0.9324738
4.4247785,1.0378247
3.8827832,1.1068705
3.5094357,1.612572
3.7207708,1.1309767
4.044877,1.0437552
3.3550427,1.2664669
3.141348,1.6517625
3.0152466,1.6035774
3.1656294,1.4709982
4.0789375,1.4289443
2.8605022,1.5041989
3.8817623,1.1550323
3.2957516,1.2725377
3.1086805,1.6156344
3.9835079,1.4590908
3.4443326,1.4740705
4.2323885,0.7874605
3.3652055,1.3326404
3.3673651,1.5553364
2.9744751,1.6818742
3.7810183,1.5313512
4.1258063,1.281488
3.8421478,1.3055663
3.4883645,1.5342801
4.08934,1.0588055
3.9701965,1.1670218
3.3744497,1.5493711
3.760963,1.3085644
4.012551,1.0916669
4.2444887,1.1580608
3.095189,1.6396856
4.5545535,0.22271647
3.8972058,1.3506356
4.736013,-0.3098039
4.3407803,0.6522463
3.1529853,1.4800069
3.4332294,1.3747483
3.9737818,1.1550323
4.326003,1.3988078
3.1813717,1.6607707
4.086187,1.1430148
3.5182335,1.5794406
4.036684,1.3386557
4.0714245,1.2633994
3.9516168,1.1550323
4.0378237,1.4350476
3.598214,1.2003032
4.25577,1.0013009
3.8973215,1.4169732
2.960033,1.6156344
3.3608112,1.5493711
4.012211,1.4891144
3.522971,1.2633994
3.436377,1.627673
3.2876399,1.4350476
3.8330333,1.3176455
3.9701257,1.4109459
3.4927287,1.1942368
3.9305263,1.0888445
3.2919223,1.4711449
3.9145896,1.4861469
3.9274473,1.3025473
3.238323,1.5102769
3.8191693,1.450095
3.8380086,1.2574385
3.8282402,1.1760913
2.4991803,1.6757784
3.2805781,1.4586378
4.189296,1.3537239
3.2896683,1.5734519
4.124309,1.4410664
3.9089205,1.2362852
3.362557,1.5342801
3.9636762,1.41397
3.6774743,1.3176455
3.584878,1.2755417
3.1745555,1.5223138
3.3713775,1.5794406
3.9485967,1.4861469
3.8598454,1.3445888
3.393891,1.6396856
3.1884499,1.5825179
3.9433231,1.097951
3.456237,1.2633994
3.1683109,1.4169732
4.510506,0.8027737
3.907737,1.2875777
3.7550411,1.1430148
3.945694,1.1610683
3.2303598,1.6396856
4.5979123,0.6190933
3.635107,1.3025473
2.9190779,1.5673794
4.227045,1.3778524
3.8728216,1.1852587
3.0863326,1.6336704
3.1843674,1.3005955
3.3222709,1.2245331
3.1946037,1.6035774
4.193525,1.2664669
3.6329854,1.5975856
3.1031752,1.2552725
3.9835095,1.1370374
4.044282,1.20412
4.1068234,1.1038038
3.5003529,1.5794406
4.1574345,1.3567904
4.100541,1.1852587
3.7055507,1.2484637
3.660965,1.4891144
4.0028677,1.0766405
3.6058216,1.6005373
4.38991,0.9836263
3.1642644,1.4531654
3.7650173,1.4019172
3.8607435,1.3416324
3.4953747,1.5734519
3.3639822,1.5282738
3.700731,1.2605484
3.9688148,1.4380674
3.177818,1.5313512
3.7617974,1.4109459
3.1104655,1.4801507
3.0899303,1.4801507
3.639287,1.2755417
3.4567995,1.3626709
3.1698384,1.4740705
3.4897935,1.4831592
3.9359467,1.052694
3.7240145,1.2153732
4.8568234,0.72181064
4.73314,1.0496056
4.184936,1.097951
4.255872,1.0707765
3.590323,1.4891144
4.0608115,1.2452658
3.1936712,1.6457169
3.8437805,1.4951279
3.718641,1.3778524
3.4730875,1.4199557
3.9014218,1.4019172
3.512769,1.4320067
4.343966,1.2484637
4.160395,1.2935835
3.0861044,1.6366885
3.6969297,1.627673
3.9636312,1.2904798
3.3399305,1.426023
3.0782456,1.4952668
3.6481621,1.11294
3.578145,1.097951
3.880827,1.0948204
3.9301775,1.1792644
3.1947856,1.2746196
3.782638,1.4740705
3.8627534,1.4440448
3.8967261,1.1439512
3.7293284,1.5193028
3.8932924,1.1492192
3.4159858,1.4922014
3.9496021,1.4079006
4.0295134,1.11294
3.5455909,1.4650853
4.5193524,0.26717174
3.19793,1.5704261
3.56004,1.3477203
3.6236057,1.4199557
3.4291878,1.594503
3.792538,1.3205616
3.9889882,1.3928727
3.3736885,1.41397
4.392264,1.4289443
3.5962834,1.3868556
4.009538,1.2033049
3.3294663,1.6426623
4.0792775,1.4861469
3.2883134,1.5704261
3.4294822,1.5704261
3.3258703,1.594503
4.057813,1.2904798
3.1353226,1.1254812
3.949233,1.0856473
3.448612,1.307068
3.7888405,1.3234583
3.358096,1.4620984
4.3745775,1.0678145
3.3362901,1.4891144
4.141799,1.1068705
3.743456,1.1760913
3.8122594,1.4199557
4.24913,1.422918
3.8325055,1.3506356
4.242122,1.2844307
3.2927806,1.6426623
2.8478425,1.5081255
3.126177,1.6065962
3.3236818,1.4740705
3.5386238,1.525304
4.011604,1.2033049
3.623137,1.5193028
3.2525969,1.2636361
3.78188,1.4079006
3.877139,1.1248301
3.909144,1.1519824
3.439549,1.426023
3.1977947,1.5011963
3.5991352,1.2875777
4.0570292,1.2904798
3.940814,1.422918
3.140364,1.6306312
3.01737,1.5162709
3.8174982,1.1189257
3.573772,1.4951279
4.553085,0.90525603
3.5764253,1.3236645
3.8168576,1.1195858
3.822002,1.3928727
3.9491096,1.3958504
3.2187505,1.5193028
3.9115062,1.1248301
3.4786003,1.3205616
4.305207,1.4169732
3.8430321,1.2121875
3.6721947,1.4320067
4.035809,1.0737183
3.6171155,1.275772
4.020907,1.1427022
3.9978528,1.3238707
4.1640363,1.1370374
3.5136218,1.6095945
3.9251294,1.1038038
4.167404,1.3025473
3.369151,1.6035774
3.3724697,1.5794406
3.2767274,1.4410664
3.8874884,1.1942368
3.2862895,1.4530123
3.842995,1.1610683
3.6154149,1.3085644
3.3512855,1.1254812
3.9619148,1.5041989
3.1718369,1.6306312
4.087439,1.0770043
3.6247344,1.3958504
3.6772847,1.5282738
3.9158697,1.1911714
4.0359254,1.3868556
3.5726237,1.4891144
3.5044253,1.4048337
3.1585672,1.6848453
3.1217375,1.5102769
3.2428784,1.2667019
3.6432707,1.3176455
3.6037462,1.2725377
4.0171533,1.3236645
3.5240908,1.2121875
4.4351263,1.450095
3.9261196,1.2000293
2.711773,1.7449967
3.8385375,1.2603099
3.380498,1.2997252
3.732648,1.2755417
3.3003023,1.5223138
3.4968915,1.2667019
3.8639708,1.3055663
4.2032,1.0707765
4.037507,1.1398791
4.017067,1.1099159
3.3916183,1.4289443
3.2090886,1.6095945
3.9950275,1.224274
3.076755,1.3059958
3.1983635,1.2425414
3.3208275,1.4709982
3.7149146,1.146128
4.4386706,0.5831988
3.908199,1.3025473
3.9199672,1.146128
4.0246844,1.3958504
3.270423,1.4440448
3.1025114,1.6306312
3.5166965,1.3115419
2.820153,1.6005373
3.9180357,1.097951
3.8123672,1.0888445
3.6843898,1.1702617
3.738839,1.1038038
3.7929053,1.0766405
4.001656,1.1218879
3.82376,1.4650853
3.0053797,1.4531654
4.026158,1.1159432
3.7990513,1.2964458
3.8447533,1.281488
3.4265792,1.4470029
3.1185064,1.4891144
4.0783443,1.3596457
3.5416923,1.4560622
3.7167542,1.3988078
3.3590672,1.2636361
3.6582248,1.5704261
3.0163906,1.3747483
3.9104304,1.4289443
3.8193502,1.3868556
3.989496,1.4380674
3.9733353,1.3265407
3.6337903,1.0707765
3.3619864,1.5614592
3.4650261,1.1610683
3.4020712,1.3055663
3.4558597,1.2997252
3.9423628,1.0948204
3.270792,1.6547539
3.3415349,1.4680518
3.4240124,1.3807538
3.0447288,1.5373152
2.9353933,1.6336704
2.8538516,1.4559102
3.844162,1.2003032
3.0248778,0.99563515
3.485922,1.5614592
3.40411,1.4981726
4.261117,0.045322984
3.9153345,1.0678145
3.3261452,1.4320067
4.859802,-0.25181198
3.8013678,1.3176455
4.041953,1.3236645
4.045032,1.1731863
3.7914834,1.1942368
3.2517433,1.6336704
3.6749797,0.71516734
3.2770545,1.1486026
3.6445265,1.0860037
4.1666937,1.431846
4.0997667,1.1309767
3.5634756,1.5223138
3.195119,1.4258602
3.4735432,1.6245915
3.629247,1.2513949
3.3380754,1.3085644
3.245252,1.594503
2.9827843,1.4801507
3.752174,1.3626709
3.4395192,1.4350476
3.4286067,1.3868556
3.5931935,1.230449
3.1893463,1.5975856
3.789362,1.4861469
2.8581252,1.5584686
3.739673,0.8175654
4.267645,1.0374265
3.4328737,1.4711449
3.130425,1.5342801
3.338603,1.3958504
3.842001,1.41397
3.389056,1.5825179
3.2626977,1.4861469
3.5548584,1.5975856
3.032108,1.4680518
3.462728,1.4922014
3.2791696,1.5734519
3.4048688,1.2030329
3.7571437,1.2782962
3.448969,1.4348881
4.1069937,1.3144993
3.4324467,1.5704261
3.4009397,1.3176455
3.4805598,1.4646386
3.5749726,1.4350476
2.7775037,1.4740705
3.9241939,1.1760913
3.961942,1.41397
3.350674,1.3656751
3.4510157,1.5373152
3.391654,1.4320067
3.6505685,1.6245915
2.9436255,1.594503
3.965081,1.1398791
4.084574,1.0766405
3.4950967,1.4861469
4.526283,0.65801144
3.7060275,1.3236645
3.2378876,1.4861469
3.8252077,1.1338581
3.1478362,1.5493711
3.373117,1.5554572
3.3627431,1.2848817
3.4542663,1.6065962
3.4807446,1.4831592
3.2876165,1.5464193
4.142881,1.4801507
3.2408512,1.6216954
3.4734175,1.5041989
3.6367528,1.4079006
4.353908,1.0437552
3.3023984,1.618571
4.199059,1.426023
3.8343065,1.1792644
4.8341393,0.13987908
3.47655,1.0888445
3.935575,1.0737183
3.726035,1.1731863
3.933387,1.2938044
4.0486546,1.11294
3.3564682,1.4922014
3.563514,1.3807538
4.047765,1.2755417
3.0015147,1.6396856
4.0950227,1.0948204
2.7616336,1.5737996
4.1642313,1.4620984
3.4079692,1.2518815
3.8683114,1.1670218
3.6489565,1.4530123
4.2502337,1.3807538
3.4532602,1.4891144
3.5409777,1.4380674
4.1012,1.3928727
3.3442266,1.4680518
3.5468824,1.1099159
3.528641,1.4470029
3.9320066,1.4680518
4.0079503,1.1401937
