logProt,logRvar
2.8475513,1.2702129
2.9778366,1.5524249
3.3601067,1.3085644
2.657942,0.8500332
3.3847349,1.326131
3.1027377,1.3621054
3.183732,1.2664669
2.993599,1.3782161
3.2772267,0.6522463
4.325344,1.0762763
4.0762057,1.1784014
2.3073227,1.6815126
3.0303655,1.3588862
3.742974,1.2447717
4.2807455,0.79934055
3.583993,1.280806
2.6518924,1.3571723
3.3061817,1.4584868
3.0837414,1.3079237
3.9516392,1.097951
3.6715279,1.2844307
3.405406,1.34183
2.8835998,1.2812607
4.2476177,1.1519824
3.8049185,1.3109056
3.456577,1.1903317
3.1562476,1.5969268
3.4328928,1.3477203
3.833173,1.1945143
2.9858482,1.6737579
4.67653,0.53147894
3.569814,1.4320067
3.8662426,0.80550086
3.0661843,1.3751147
2.8882284,1.3902284
3.2683325,1.230449
2.9229255,1.2312146
3.0164218,1.3477203
2.871309,1.4106085
3.530899,0.33645976
3.907077,0.8413595
3.6163824,1.3350565
2.865197,1.3087778
3.1894271,1.3904052
3.39731,1.2995073
4.65282,-0.040958595
2.936718,1.4168069
3.7516105,1.2603099
2.7271597,1.3119657
2.9566114,1.0678145
3.894825,1.1486026
3.5088317,1.2494429
2.8187406,0.9324738
3.145494,1.3800303
4.020201,1.2003032
3.9029205,1.1731863
2.8773963,1.3027637
3.0889857,1.3364598
3.1000872,1.5312234
3.5662458,1.2033049
3.5045638,1.23325
2.84787,1.4704105
2.6087618,1.1911714
3.3155346,1.3386557
3.1802464,1.4410664
3.2821524,1.3085644
3.2757945,1.221675
2.738635,1.3008128
4.2248845,1.1821293
3.130147,1.6150026
2.977555,1.3560258
3.0549052,1.3967223
3.751224,1.2177471
3.412032,1.4494784
2.9240806,1.3662361
2.9498243,1.3981137
3.428647,1.2964458
2.7432063,1.3296013
2.9462724,1.2929202
3.9280303,1.1906118
3.5808823,1.2487087
2.9705546,1.4531654
2.8723261,0.6928469
3.2388198,1.2810334
3.8914545,1.146128
2.8826032,1.5366846
4.093616,0.8363241
3.247373,1.3928727
3.671821,1.2844307
3.4326913,1.2725377
3.300284,1.3298045
2.8131547,1.4460709
4.5149693,0.7874605
2.913064,1.4348881
4.6105866,0.2764618
2.7976706,1.3688445
3.2747805,1.6540803
3.160733,1.449941
2.8434381,0.88592637
3.0202022,1.3119657
3.0190372,1.3928727
4.22197,0.8987252
3.444096,1.3386557
4.073349,0.72754127
3.3879652,1.0228406
4.1902275,0.7067178
3.7422915,1.3350565
2.8062708,1.5193028
4.1491575,0.89042103
3.5495646,1.052694
3.4612942,1.3115419
4.2984214,1.0827854
2.7029583,1.0845762
2.9550998,1.3898746
2.768047,-0.11350928
2.5688376,1.4388586
3.7995412,1.214579
3.9862795,1.0429691
4.3923736,0.8325089
3.348581,1.0916669
3.0891843,1.2208922
2.9002378,1.2119211
3.188117,1.3868556
3.7902017,1.097951
3.1954203,1.3830969
3.4232202,1.3718065
3.061364,1.4043205
2.78449,1.1470577
3.8855176,1.2538224
2.8332124,1.4431064
4.2683825,1.1068705
2.8897882,1.351603
3.9513862,1.2273724
4.238671,1.0346285
2.8527935,1.1726029
3.6571088,1.2156376
2.9020553,1.2812607
3.846137,1.2477279
2.7059278,1.4253712
3.6981971,1.2362852
3.780979,1.2447717
4.0651436,0.9375179
3.0671225,1.4048337
3.6699579,1.3350565
3.7010822,0.9498777
3.0026376,1.6727442
3.3538268,0.9143432
2.6161335,1.2484637
3.220953,1.3982873
3.5219157,1.3626709
3.3780065,1.3898746
3.6209242,1.2484637
3.3467386,1.3656751
3.291778,1.3296013
4.03443,0.8475727
2.7633557,1.4017451
3.2046905,0.54900324
3.9688175,0.75204843
3.6129794,1.2422929
3.1282372,1.3686588
3.0869687,1.4050046
3.9303477,0.9986952
4.6046305,0.00432137
3.583324,1.0257154
3.5872905,1.1997552
3.0710855,1.2964458
3.228439,1.1364034
2.8416216,1.2762319
4.0527077,0.9324738
3.8823974,1.230449
2.9237955,1.3115419
2.578629,1.350054
4.145601,1.0043213
2.758252,1.3839948
3.4767444,1.3838154
3.8703182,0.5378191
2.9311447,0.23044893
3.4514928,1.2033049
4.032127,1.2273724
3.7757132,1.3386557
3.1148176,1.4289443
2.724072,1.4712917
3.0456135,1.3244883
2.8275604,1.1616675
3.0877855,1.3598355
4.3811655,1.1430148
3.8782916,1.2718416
4.4129705,1.11294
3.8915288,0.7930916
3.4899192,1.3477203
2.823751,1.335859
2.852436,0.968483
4.1248913,0.845098
2.9635663,1.2911468
2.9246993,1.6817838
4.4503164,0.6946052
2.813748,0.75815463
3.7489095,1.1430148
3.0227828,1.3508292
3.3862195,1.2513949
4.1609464,0.9863238
4.163929,0.86332285
3.926266,1.2898118
3.8146095,0.7363965
2.9565375,1.0799044
3.4383109,1.3562171
4.1631618,1.0948204
3.0864775,1.2265999
4.2021527,0.89927316
3.4025018,1.2964458
4.2158737,0.6730209
2.7436774,1.3626709
4.2705793,1.2748504
4.1135454,0.7339993
3.8206444,1.2567177
2.7382214,0.27184162
3.8980598,0.9863238
3.576439,1.1065308
3.0712721,0.6314438
3.8064508,1.2390491
3.530297,1.3144993
3.6009247,1.269513
2.904653,1.4347285
2.7191536,1.3747483
3.9837275,0.9111576
4.0852966,1.0047511
3.6902165,1.230449
3.792679,1.0220158
4.2353296,1.1099159
2.742235,0.6232493
4.8235683,0.8413595
3.6988118,1.212454
3.47873,1.1550323
2.9309146,-0.21467015
2.840156,1.3838154
3.0784168,1.3180634
2.9183807,1.2132521
3.939722,1.1670218
3.543505,1.1280761
4.3099656,0.7032914
3.884974,1.224274
2.8415284,1.2543063
3.3252587,1.269513
3.0183492,0.8870544
3.3021586,1.333044
3.221005,1.4380674
3.5041687,1.3982873
2.8933573,1.4263486
4.4386544,0.666518
2.9176593,0.5622929
3.6135318,1.2062861
3.1669912,1.4775554
3.4226615,1.3085644
4.1744256,0.9772662
4.2328258,0.96189547
3.0161455,1.2027607
3.1240473,1.2667019
3.098271,1.2605484
3.981236,1.3326404
4.1627192,0.8027737
4.3705344,1.1068705
2.7273135,-0.39794
3.966816,0.9020029
2.8855162,1.4620984
3.91244,1.1875207
3.507956,1.0588055
3.0507317,1.2491983
3.8675208,1.2875777
4.041903,1.1303338
3.8288279,1.1875207
4.447003,0.76937735
2.9881268,1.4287825
2.933273,1.4235735
3.2312853,1.3059958
4.0642314,1.0557605
3.2992053,1.4348881
4.0499563,1.0678145
2.8874102,1.0034605
3.630527,0.811575
3.9459624,1.2121875
3.8352752,0.4048337
3.0491068,1.3565995
3.9597712,1.0346285
4.112009,0.7817554
2.9112206,1.2159019
3.087595,1.0515383
3.4809992,0.90471554
3.3657932,1.3172274
2.69314,1.1942368
4.079196,1.0107238
2.828973,1.4708513
3.473351,1.2417954
3.2251208,1.1740599
3.4163086,1.097951
3.0425496,1.3271545
4.084413,0.9561684
2.7852654,1.4810125
2.7091131,1.4434195
3.76938,1.2543063
2.5681152,1.3334472
3.6532347,1.1550323
2.3873837,1.4038066
3.12767,1.3504418
3.6190784,1.1516763
3.0200765,1.3117539
2.6287906,1.4129642
4.29907,1.2362852
2.9334364,1.2977605
2.980383,1.2607867
4.1551623,0.9263424
2.9166594,1.1670218
3.2714207,1.2778383
2.5626814,1.3537239
4.76697,0.48429984
3.7772267,1.2392995
3.9924335,1.0733517
2.8161757,1.302331
3.1007376,1.4224257
3.4933457,1.4012282
2.8123245,0.69635636
2.892463,1.4253712
4.149266,1.23325
2.450585,1.4769765
3.6504533,1.0161973
3.849902,1.269513
3.9676776,1.1972805
4.5268016,0.63748974
3.0526679,1.3898746
3.7256043,1.2603099
3.1215189,1.2214142
4.178981,0.9595184
3.7912354,1.1731863
2.921279,1.3596457
2.0739877,1.4463818
3.0008564,1.2725377
4.3424006,1.0314084
4.0090046,1.1519824
3.772021,1.1251558
2.5853782,1.3370597
3.3131053,1.2995073
3.7493398,1.3832767
3.8709369,1.2273724
3.6302083,1.3199384
3.784306,1.2935835
3.2829134,1.3265407
3.3719845,1.2900347
3.0070937,1.4491698
3.3903046,1.1818436
2.9431486,1.3807538
3.0521994,1.2105861
4.3952675,0.63346845
2.886677,1.2990713
2.923731,1.3778524
2.9524605,1.4825878
4.3030844,0.845098
3.036182,1.3809345
3.0855255,1.3445888
3.7060094,1.2513949
3.160922,1.4227539
3.1673803,1.1880844
4.115352,0.9375179
4.402925,1.0496056
3.6830037,1.3051363
3.0649693,1.449941
4.2903013,1.1574568
3.1168003,1.30103
2.8536735,1.3477203
2.9810753,0.7944881
2.9839587,1.2583978
3.3201704,1.3109056
3.6581147,0.9111576
2.844936,1.1812718
3.467857,1.2933625
2.7874491,1.2853322
3.2408204,1.2864565
3.004296,1.2245331
2.7277174,1.0433623
2.9813793,1.1752218
3.4065979,1.3176455
4.08672,0.68214506
2.6119628,0.43616265
3.1091504,0.18469143
3.978148,1.1245042
3.6869636,1.2447717
3.4361708,0.9836263
3.5347383,0.9469433
3.9694507,0.64933485
3.0177677,1.3539163
3.5118983,1.3289908
3.6008906,0.9712758
4.1564755,0.7604225
4.201961,1.1731863
3.0362394,1.2166936
2.6706197,1.3558345
3.0109518,1.6366885
3.0396512,1.4592416
3.9034684,1.0852906
4.2336464,0.99255353
2.9397097,1.4107772
3.002468,0.98272336
3.1752696,1.3172274
2.8565404,1.6692239
3.7882066,1.3562171
2.9372017,1.2395498
2.8733351,1.3053514
2.6256404,1.5249152
4.831702,0.61595005
3.7707138,-0.36653155
4.361208,1.0224284
3.332739,1.1172713
3.2367587,1.2931415
3.0774379,1.3838154
2.8518114,0.820858
2.7265084,1.413635
2.7705789,1.4008832
3.2893195,1.2960067
3.0461025,1.5011963
3.3604305,1.2743888
3.8429327,1.1640553
3.441707,1.2392995
3.8281136,1.0762763
3.8904054,1.224274
2.802752,1.3119657
3.448764,1.41397
2.9274971,1.5132176
3.522469,1.3778524
4.341324,0.87215626
3.3830283,1.3289908
2.848913,1.3981137
4.2184873,1.3236645
3.0436416,1.3864989
4.195519,1.1755118
3.407496,1.3380579
4.427935,0.70926994
3.459639,1.4313638
4.1982446,0.6242821
3.4933193,1.1760913
3.97525,0.8293038
3.1671808,1.3326404
2.927706,1.4201208
4.3671107,0.820858
3.762972,1.2268575
3.0875032,1.4132998
2.8471622,1.1510632
3.4830816,1.3982873
3.8397512,1.1821293
3.0341349,1.3751147
4.0985403,1.0310043
3.211273,1.3453737
2.8813717,1.2392995
3.818494,1.0766405
3.0867283,1.3228393
2.8961253,1.3149201
4.2139935,0.85064626
2.872468,1.3982873
4.2074046,1.1034616
2.772131,1.1038038
4.3599076,0.68214506
2.9098449,1.4050046
2.6174212,1.2581582
3.1845,1.1583625
4.2767677,0.89597476
3.578718,1.3085644
3.5996337,1.2477279
2.1888592,1.5370631
2.9535542,1.2232362
4.3414197,1.0136797
4.461449,0.70070374
3.224662,1.3951516
2.9055362,1.0102999
4.1920156,0.7041505
3.3159297,1.2005769
2.7965968,0.9813655
3.7019324,0.99255353
4.374916,1.0346285
3.0885355,1.3477203
3.9900732,1.2387986
3.2052813,1.3085644
3.3464327,1.2159019
3.3629472,1.3898746
4.69093,0.51982796
3.0252485,1.2664669
2.9192572,0.95808583
2.9230258,1.1964525
4.0448647,1.0378247
3.8195367,1.23325
2.5321696,1.575765
3.9809506,1.1370374
3.4590511,1.3891661
4.301229,1.2301934
2.8467693,1.3477203
4.4010973,0.77597433
4.326324,1.0820669
2.9153244,1.6005373
2.6522193,1.2402996
2.8270016,1.3174365
3.0927827,1.4114513
2.8629522,1.065953
3.4795387,1.4284588
2.876064,1.3864989
2.8814425,1.3469394
2.467348,1.0301948
3.3091803,1.2844307
2.9806175,1.4255342
3.3651981,1.2935835
2.7896185,1.1734776
3.7475972,1.2755417
4.3383055,0.5378191
2.9583814,1.4252081
3.2631075,1.3057811
4.1642976,1.4801507
3.0096962,1.3590763
2.9100335,1.3287872
3.0136921,1.1439512
3.550959,1.3298045
2.5510058,1.3984609
3.588845,1.3958504
3.6629138,1.2452658
2.6805766,1.8202672
3.8547373,1.097951
3.376855,1.5102769
3.027281,1.4107772
3.56332,1.3688445
3.0312939,1.3651135
3.8817132,1.2664669
4.062958,0.8299467
4.0362787,0.8241258
2.986979,1.3596457
2.8450654,1.0827854
3.6318977,1.41397
4.3749,1.0856473
3.0252464,1.3291944
2.8227074,1.3565995
3.4077492,0.9745117
3.2074769,1.2482185
3.8652046,1.1972805
4.0526814,1.0161973
4.2041874,1.0195317
3.2388434,1.4620984
4.1405454,0.9444827
3.1991837,1.3475251
4.327307,1.1664301
3.017604,1.3988078
4.4879756,0.7032914
3.251521,1.3868556
3.8301976,1.3506356
3.6050217,1.3199384
4.2460637,1.0195317
3.6868865,1.1550323
3.5468173,1.2904798
2.6067872,0.91750556
3.9469068,1.3144993
2.9885411,1.3051363
3.9755652,0.8813847
4.8317156,0.27184162
4.0837293,0.8241258
3.218372,1.2307043
4.8528423,0.056904845
4.11057,0.9772662
4.792303,0.31597033
2.7299888,1.4491698
4.304937,1.0285712
3.1457021,0.94841295
2.7099426,1.1749316
2.6176345,1.0740846
3.183718,1.2121875
2.9301047,1.2005769
2.8680737,1.4107772
4.111123,1.0166155
2.567339,1.2848817
3.0267966,1.3087778
2.712685,1.3176455
2.769898,1.4374335
3.0279613,1.3350565
4.398193,1.0077478
3.0181174,1.3624825
3.328966,0.73957235
2.7238927,1.3354579
4.010908,1.2177471
2.8249986,0.9263424
4.1378064,0.9294189
2.8767521,1.3900515
3.1550975,0.049218025
4.406551,0.46834734
3.918324,1.1218879
4.104733,1.1792644
3.8582494,1.224274
3.2648401,1.3718065
4.3508425,0.8088859
4.4000688,1.0402067
2.9587183,1.2607867
4.3311243,1.1364034
3.321507,1.3656751
3.5583794,1.2003032
3.5608099,1.2995073
2.922892,-0.124938734
3.029679,1.124178
4.484524,0.5622929
2.9069924,0.7611758
2.7603922,1.3656751
2.9592803,1.4169732
3.7520587,1.2664669
3.8452175,0.6532125
3.5859158,0.3424227
3.601214,1.1003705
3.8064568,1.1430148
4.0632653,0.7671559
2.9328148,1.6607707
4.3632083,0.80550086
3.2884989,1.3544927
3.4481618,1.1610683
2.8327496,1.3653008
3.4272983,1.2664669
4.884186,0.20139714
2.734242,1.3586961
2.7856507,1.3928727
2.7454603,1.5516939
3.5073762,1.3205616
2.938854,1.3773062
3.789061,1.1550323
2.758075,1.2397999
2.8635197,1.4830164
3.373642,1.2938044
3.0007358,1.3178545
2.9854915,1.2880255
3.4667153,1.4388586
3.0148633,1.2667019
2.8304036,1.4465371
2.6176188,1.4099331
3.1139822,0.75739604
4.3954015,0.79657435
4.3122525,1.0913152
2.7970514,1.4107772
4.2310696,0.8419848
2.593649,1.3238707
3.3594766,1.1994809
4.062544,0.8932068
2.7487428,1.2422929
4.133317,0.5831988
3.2271893,1.2397999
3.80076,0.8088859
3.7392468,1.2844307
2.9102538,1.3447851
4.1499133,1.1152776
4.0647283,0.8987252
3.2802536,1.1906118
3.7809775,1.2392995
3.7515674,1.268812
2.9686089,1.0920185
3.427446,1.2995073
3.746058,1.2543063
4.7970366,0.2787536
3.25548,1.3449814
3.3971908,1.2182729
3.6414464,1.0704073
3.2187543,1.3565995
3.3310707,1.3055663
2.9592328,1.4704105
2.7823055,1.1908917
2.697322,1.3780344
2.7739573,1.4297522
3.922948,0.71516734
3.291961,1.1978317
3.3471704,1.3445888
3.4905784,1.2065561
3.0543954,1.3596457
2.4754066,0.4297523
3.0202475,1.217484
3.9336703,0.83884907
2.7248898,1.2317244
4.3864,0.17609125
2.8541145,1.4432629
2.735263,1.4191293
3.236,1.4434195
3.2595193,1.3686588
3.781226,1.0195317
3.0023308,1.220631
4.2547636,1.1010593
3.9186935,0.7458552
3.7552645,1.2062861
2.86822,1.4534712
2.682418,1.3248994
2.725637,0.9912261
2.4256685,0.8597385
3.856207,1.220631
3.4196358,1.3144993
3.9104252,1.1303338
3.5726671,1.11294
3.2172475,1.3921691
4.1911902,1.0648322
2.9313798,1.1869563
3.1626446,1.2035768
3.8874784,1.230449
2.655312,1.3072821
2.7337246,0.5024271
2.964651,1.2137833
2.5848958,1.333044
2.9477127,0.9623693
3.577363,1.1970047
2.6155484,1.1922886
2.774889,1.230449
3.6837647,1.1942368
4.2195964,0.96567196
4.212105,0.7930916
4.2822323,1.2484637
2.4169195,1.3149201
3.3790538,1.3236645
3.6813538,1.3988078
3.2794428,1.3386557
2.7161865,1.3240765
3.483156,1.3898746
4.3309197,0.7810369
3.0630612,1.2161659
4.1700397,0.9986952
2.5612562,1.3758464
4.329248,1.0948204
2.8255246,1.2683439
3.267555,1.4410664
2.968298,1.3477203
3.544405,1.3115419
2.9361787,1.2177471
3.1138976,1.2692794
3.0341907,1.3386557
3.2280807,1.3656751
4.1436057,0.76417613
3.3318067,1.4440448
3.6411138,1.278525
2.9364333,0.6857417
4.1019907,0.9768083
3.863096,1.2211533
3.3573208,1.224274
2.9530714,1.1367205
2.9485345,1.146128
3.7426283,1.1942368
2.8455243,1.3296013
4.1600823,1.0161973
2.920878,1.2284003
3.9785595,1.2273724
4.5440373,0.65801144
4.385038,1.052694
2.815457,1.5794406
3.407159,1.3832767
3.087214,1.2966652
3.865155,1.1972805
2.9528093,0.16435286
3.7182496,1.3807538
4.1725483,0.57170886
2.9249508,1.2946866
3.4975183,1.4224257
3.35662,0.24551266
3.5886087,1.1858253
2.918792,0.69108146
3.1118832,1.2636361
3.228411,0.5010593
3.906634,1.0224284
4.1609106,1.0881361
4.4867415,0.76937735
3.225198,1.2720737
2.9853978,1.3115419
2.966689,1.1395643
3.9172049,1.0618293
2.8677874,1.4191293
2.876566,1.3174365
3.1742005,0.667453
2.6524017,1.2224563
3.4274168,1.3386557
2.621916,1.413635
3.6188493,1.0948204
3.728571,1.1786892
3.4726605,1.1401937
2.7698612,1.4528594
3.1768098,-0.22184873
3.689762,1.281488
3.743325,1.2605484
3.3158557,1.2479733
2.90802,1.3441957
2.9560747,1.8504012
2.9394124,1.4321673
3.2964017,1.3477203
2.6292164,1.3328422
2.9610841,1.2571985
2.861251,1.3832767
3.0501208,1.4680518
3.9017804,0.8363241
2.8641217,1.4560622
2.9037333,1.366423
2.904024,1.3388548
4.203549,1.1994809
3.1294446,1.5758803
3.0761347,1.4560622
4.2421627,1.133539
4.3860927,1.0043213
3.5606735,1.3144993
3.352223,1.3626709
